trade,day,work_order_id,var_name,manhours_scaled,max_manhours_scaled,solver_value,contribution_scaled,solver_status
NC-LUBRICATOR,thursday,1448835,x_1448835_NC-LUBRICATOR_thursday,2,16,0,0,OPTIMAL
NC-LUBRICATOR,thursday,1448840,x_1448840_NC-LUBRICATOR_thursday,2,16,0,0,OPTIMAL
NC-LUBRICATOR,thursday,1448706,x_1448706_NC-LUBRICATOR_thursday,2,16,0,0,OPTIMAL
NC-LUBRICATOR,thursday,1448714,x_1448714_NC-LUBRICATOR_thursday,2,16,0,0,OPTIMAL
NC-LUBRICATOR,thursday,1448719,x_1448719_NC-LUBRICATOR_thursday,2,16,0,0,OPTIMAL
NC-LUBRICATOR,thursday,1431833,x_1431833_NC-LUBRICATOR_thursday,20,16,0,0,OPTIMAL
NC-LUBRICATOR,thursday,1448676,x_1448676_NC-LUBRICATOR_thursday,2,16,1,2,OPTIMAL
NC-LUBRICATOR,thursday,1448677,x_1448677_NC-LUBRICATOR_thursday,2,16,0,0,OPTIMAL
NC-LUBRICATOR,thursday,1448665,x_1448665_NC-LUBRICATOR_thursday,4,16,0,0,OPTIMAL
NC-LUBRICATOR,thursday,1448667,x_1448667_NC-LUBRICATOR_thursday,4,16,1,4,OPTIMAL
NC-LUBRICATOR,thursday,1418424,x_1418424_NC-LUBRICATOR_thursday,2,16,0,0,OPTIMAL
NC-LUBRICATOR,thursday,1442916,x_1442916_NC-LUBRICATOR_thursday,8,16,0,0,OPTIMAL
NC-LUBRICATOR,thursday,1441447,x_1441447_NC-LUBRICATOR_thursday,8,16,0,0,OPTIMAL
NC-LUBRICATOR,thursday,1442620,x_1442620_NC-LUBRICATOR_thursday,4,16,0,0,OPTIMAL
NC-LUBRICATOR,thursday,1442621,x_1442621_NC-LUBRICATOR_thursday,4,16,0,0,OPTIMAL
NC-LUBRICATOR,thursday,1442626,x_1442626_NC-LUBRICATOR_thursday,4,16,0,0,OPTIMAL
NC-LUBRICATOR,thursday,1442627,x_1442627_NC-LUBRICATOR_thursday,4,16,0,0,OPTIMAL
NC-LUBRICATOR,thursday,1444517,x_1444517_NC-LUBRICATOR_thursday,8,16,0,0,OPTIMAL
NC-LUBRICATOR,thursday,1442367,x_1442367_NC-LUBRICATOR_thursday,2,16,1,2,OPTIMAL
NC-LUBRICATOR,thursday,1448084,x_1448084_NC-LUBRICATOR_thursday,1,16,0,0,OPTIMAL
NC-LUBRICATOR,thursday,1433859,x_1433859_NC-LUBRICATOR_thursday,16,16,0,0,OPTIMAL
NC-LUBRICATOR,thursday,1435191,x_1435191_NC-LUBRICATOR_thursday,16,16,0,0,OPTIMAL
NC-LUBRICATOR,thursday,1442287,x_1442287_NC-LUBRICATOR_thursday,2,16,0,0,OPTIMAL
NC-LUBRICATOR,thursday,1442292,x_1442292_NC-LUBRICATOR_thursday,2,16,0,0,OPTIMAL
NC-LUBRICATOR,thursday,1442096,x_1442096_NC-LUBRICATOR_thursday,4,16,0,0,OPTIMAL
NC-LUBRICATOR,thursday,1436384,x_1436384_NC-LUBRICATOR_thursday,16,16,0,0,OPTIMAL
NC-LUBRICATOR,thursday,1447569,x_1447569_NC-LUBRICATOR_thursday,1,16,0,0,OPTIMAL
NC-LUBRICATOR,thursday,1449332,x_1449332_NC-LUBRICATOR_thursday,4,16,0,0,OPTIMAL
NC-LUBRICATOR,thursday,1449159,x_1449159_NC-LUBRICATOR_thursday,4,16,0,0,OPTIMAL
NC-LUBRICATOR,thursday,1449155,x_1449155_NC-LUBRICATOR_thursday,4,16,0,0,OPTIMAL
NC-LUBRICATOR,thursday,1449156,x_1449156_NC-LUBRICATOR_thursday,4,16,0,0,OPTIMAL
NC-LUBRICATOR,thursday,1449160,x_1449160_NC-LUBRICATOR_thursday,4,16,0,0,OPTIMAL
NC-LUBRICATOR,thursday,1449196,x_1449196_NC-LUBRICATOR_thursday,1,16,0,0,OPTIMAL
NC-LUBRICATOR,thursday,1449144,x_1449144_NC-LUBRICATOR_thursday,3,16,0,0,OPTIMAL
NC-LUBRICATOR,thursday,1449125,x_1449125_NC-LUBRICATOR_thursday,1,16,0,0,OPTIMAL
NC-LUBRICATOR,thursday,1449138,x_1449138_NC-LUBRICATOR_thursday,8,16,0,0,OPTIMAL
NC-LUBRICATOR,thursday,1448919,x_1448919_NC-LUBRICATOR_thursday,8,16,0,0,OPTIMAL
NC-LUBRICATOR,thursday,1448920,x_1448920_NC-LUBRICATOR_thursday,8,16,0,0,OPTIMAL
NC-LUBRICATOR,thursday,1448975,x_1448975_NC-LUBRICATOR_thursday,1,16,0,0,OPTIMAL
NC-LUBRICATOR,thursday,1448861,x_1448861_NC-LUBRICATOR_thursday,2,16,0,0,OPTIMAL
NC-LUBRICATOR,thursday,1448873,x_1448873_NC-LUBRICATOR_thursday,3,16,0,0,OPTIMAL
NC-LUBRICATOR,thursday,1448915,x_1448915_NC-LUBRICATOR_thursday,2,16,0,0,OPTIMAL
NC-LUBRICATOR,thursday,1448916,x_1448916_NC-LUBRICATOR_thursday,8,16,0,0,OPTIMAL
NC-LUBRICATOR,thursday,1448917,x_1448917_NC-LUBRICATOR_thursday,8,16,0,0,OPTIMAL
NC-LUBRICATOR,thursday,1448918,x_1448918_NC-LUBRICATOR_thursday,8,16,0,0,OPTIMAL
NC-LUBRICATOR,friday,1376960,x_1376960_NC-LUBRICATOR_friday,8,16,0,0,OPTIMAL
NC-LUBRICATOR,friday,1448781,x_1448781_NC-LUBRICATOR_friday,2,16,0,0,OPTIMAL
NC-LUBRICATOR,friday,1448783,x_1448783_NC-LUBRICATOR_friday,10,16,0,0,OPTIMAL
NC-LUBRICATOR,friday,1448804,x_1448804_NC-LUBRICATOR_friday,2,16,1,2,OPTIMAL
NC-LUBRICATOR,friday,1448807,x_1448807_NC-LUBRICATOR_friday,2,16,0,0,OPTIMAL
NC-LUBRICATOR,friday,1448835,x_1448835_NC-LUBRICATOR_friday,2,16,1,2,OPTIMAL
NC-LUBRICATOR,friday,1448840,x_1448840_NC-LUBRICATOR_friday,2,16,0,0,OPTIMAL
NC-LUBRICATOR,friday,1448706,x_1448706_NC-LUBRICATOR_friday,2,16,0,0,OPTIMAL
NC-LUBRICATOR,friday,1448714,x_1448714_NC-LUBRICATOR_friday,2,16,0,0,OPTIMAL
NC-LUBRICATOR,friday,1448719,x_1448719_NC-LUBRICATOR_friday,2,16,0,0,OPTIMAL
NC-LUBRICATOR,friday,1431833,x_1431833_NC-LUBRICATOR_friday,20,16,0,0,OPTIMAL
NC-LUBRICATOR,friday,1448676,x_1448676_NC-LUBRICATOR_friday,2,16,0,0,OPTIMAL
NC-LUBRICATOR,friday,1448677,x_1448677_NC-LUBRICATOR_friday,2,16,0,0,OPTIMAL
NC-LUBRICATOR,friday,1448665,x_1448665_NC-LUBRICATOR_friday,4,16,0,0,OPTIMAL
NC-LUBRICATOR,friday,1448667,x_1448667_NC-LUBRICATOR_friday,4,16,0,0,OPTIMAL
NC-LUBRICATOR,friday,1418424,x_1418424_NC-LUBRICATOR_friday,2,16,1,2,OPTIMAL
NC-LUBRICATOR,friday,1442916,x_1442916_NC-LUBRICATOR_friday,8,16,0,0,OPTIMAL
NC-LUBRICATOR,friday,1441447,x_1441447_NC-LUBRICATOR_friday,8,16,0,0,OPTIMAL
NC-LUBRICATOR,friday,1442620,x_1442620_NC-LUBRICATOR_friday,4,16,0,0,OPTIMAL
NC-LUBRICATOR,friday,1442621,x_1442621_NC-LUBRICATOR_friday,4,16,0,0,OPTIMAL
NC-LUBRICATOR,friday,1442626,x_1442626_NC-LUBRICATOR_friday,4,16,0,0,OPTIMAL
NC-LUBRICATOR,friday,1442627,x_1442627_NC-LUBRICATOR_friday,4,16,0,0,OPTIMAL
NC-LUBRICATOR,friday,1444517,x_1444517_NC-LUBRICATOR_friday,8,16,0,0,OPTIMAL
NC-LUBRICATOR,friday,1442367,x_1442367_NC-LUBRICATOR_friday,2,16,0,0,OPTIMAL
NC-LUBRICATOR,friday,1448084,x_1448084_NC-LUBRICATOR_friday,1,16,0,0,OPTIMAL
NC-LUBRICATOR,friday,1433859,x_1433859_NC-LUBRICATOR_friday,16,16,0,0,OPTIMAL
NC-LUBRICATOR,friday,1435191,x_1435191_NC-LUBRICATOR_friday,16,16,0,0,OPTIMAL
NC-LUBRICATOR,friday,1442287,x_1442287_NC-LUBRICATOR_friday,2,16,0,0,OPTIMAL
NC-LUBRICATOR,friday,1442292,x_1442292_NC-LUBRICATOR_friday,2,16,0,0,OPTIMAL
NC-LUBRICATOR,friday,1442096,x_1442096_NC-LUBRICATOR_friday,4,16,0,0,OPTIMAL
NC-LUBRICATOR,friday,1436384,x_1436384_NC-LUBRICATOR_friday,16,16,0,0,OPTIMAL
NC-LUBRICATOR,friday,1447569,x_1447569_NC-LUBRICATOR_friday,1,16,0,0,OPTIMAL
NC-LUBRICATOR,friday,1449332,x_1449332_NC-LUBRICATOR_friday,4,16,0,0,OPTIMAL
NC-LUBRICATOR,friday,1449159,x_1449159_NC-LUBRICATOR_friday,4,16,0,0,OPTIMAL
NC-LUBRICATOR,friday,1449155,x_1449155_NC-LUBRICATOR_friday,4,16,0,0,OPTIMAL
NC-LUBRICATOR,friday,1449156,x_1449156_NC-LUBRICATOR_friday,4,16,1,4,OPTIMAL
NC-LUBRICATOR,friday,1449160,x_1449160_NC-LUBRICATOR_friday,4,16,1,4,OPTIMAL
NC-LUBRICATOR,friday,1449196,x_1449196_NC-LUBRICATOR_friday,1,16,0,0,OPTIMAL
NC-LUBRICATOR,friday,1449144,x_1449144_NC-LUBRICATOR_friday,3,16,0,0,OPTIMAL
NC-LUBRICATOR,friday,1449125,x_1449125_NC-LUBRICATOR_friday,1,16,0,0,OPTIMAL
NC-LUBRICATOR,friday,1449138,x_1449138_NC-LUBRICATOR_friday,8,16,0,0,OPTIMAL
NC-LUBRICATOR,friday,1448919,x_1448919_NC-LUBRICATOR_friday,8,16,0,0,OPTIMAL
NC-LUBRICATOR,friday,1448920,x_1448920_NC-LUBRICATOR_friday,8,16,0,0,OPTIMAL
NC-LUBRICATOR,friday,1448975,x_1448975_NC-LUBRICATOR_friday,1,16,0,0,OPTIMAL
NC-LUBRICATOR,friday,1448861,x_1448861_NC-LUBRICATOR_friday,2,16,0,0,OPTIMAL
NC-LUBRICATOR,friday,1448873,x_1448873_NC-LUBRICATOR_friday,3,16,0,0,OPTIMAL
NC-LUBRICATOR,friday,1448915,x_1448915_NC-LUBRICATOR_friday,2,16,1,2,OPTIMAL
NC-LUBRICATOR,friday,1448916,x_1448916_NC-LUBRICATOR_friday,8,16,0,0,OPTIMAL
NC-LUBRICATOR,friday,1448917,x_1448917_NC-LUBRICATOR_friday,8,16,0,0,OPTIMAL
NC-LUBRICATOR,friday,1448918,x_1448918_NC-LUBRICATOR_friday,8,16,0,0,OPTIMAL
NC-MECHANIC EXE,monday,1446278,x_1446278_NC-MECHANIC EXE_monday,18,40,0,0,OPTIMAL
NC-MECHANIC EXE,monday,1446161,x_1446161_NC-MECHANIC EXE_monday,8,40,0,0,OPTIMAL
NC-MECHANIC EXE,monday,1451326,x_1451326_NC-MECHANIC EXE_monday,2,40,0,0,OPTIMAL
NC-MECHANIC EXE,monday,1445092,x_1445092_NC-MECHANIC EXE_monday,2,40,1,2,OPTIMAL
NC-MECHANIC EXE,monday,1448622,x_1448622_NC-MECHANIC EXE_monday,36,40,0,0,OPTIMAL
NC-MECHANIC EXE,monday,1443005,x_1443005_NC-MECHANIC EXE_monday,12,40,0,0,OPTIMAL
NC-MECHANIC EXE,monday,1418457,x_1418457_NC-MECHANIC EXE_monday,24,40,0,0,OPTIMAL
NC-MECHANIC EXE,monday,1442842,x_1442842_NC-MECHANIC EXE_monday,12,40,0,0,OPTIMAL
NC-MECHANIC EXE,monday,1442843,x_1442843_NC-MECHANIC EXE_monday,12,40,0,0,OPTIMAL
NC-MECHANIC EXE,monday,1442845,x_1442845_NC-MECHANIC EXE_monday,12,40,0,0,OPTIMAL
NC-MECHANIC EXE,monday,1442846,x_1442846_NC-MECHANIC EXE_monday,12,40,0,0,OPTIMAL
NC-MECHANIC EXE,monday,1442847,x_1442847_NC-MECHANIC EXE_monday,12,40,0,0,OPTIMAL
NC-MECHANIC EXE,monday,1448469,x_1448469_NC-MECHANIC EXE_monday,12,40,0,0,OPTIMAL
NC-MECHANIC EXE,monday,1441434,x_1441434_NC-MECHANIC EXE_monday,20,40,0,0,OPTIMAL
NC-MECHANIC EXE,monday,1448482,x_1448482_NC-MECHANIC EXE_monday,12,40,0,0,OPTIMAL
NC-MECHANIC EXE,monday,1450318,x_1450318_NC-MECHANIC EXE_monday,12,40,0,0,OPTIMAL
NC-MECHANIC EXE,monday,1450113,x_1450113_NC-MECHANIC EXE_monday,2,40,0,0,OPTIMAL
NC-MECHANIC EXE,monday,1450256,x_1450256_NC-MECHANIC EXE_monday,8,40,0,0,OPTIMAL
NC-MECHANIC EXE,monday,1450311,x_1450311_NC-MECHANIC EXE_monday,12,40,0,0,OPTIMAL
NC-MECHANIC EXE,monday,1444528,x_1444528_NC-MECHANIC EXE_monday,12,40,0,0,OPTIMAL
NC-MECHANIC EXE,monday,1450222,x_1450222_NC-MECHANIC EXE_monday,12,40,0,0,OPTIMAL
NC-MECHANIC EXE,monday,1450248,x_1450248_NC-MECHANIC EXE_monday,8,40,0,0,OPTIMAL
NC-MECHANIC EXE,monday,1450232,x_1450232_NC-MECHANIC EXE_monday,16,40,0,0,OPTIMAL
NC-MECHANIC EXE,monday,1446277,x_1446277_NC-MECHANIC EXE_monday,18,40,0,0,OPTIMAL
NC-MECHANIC EXE,monday,1446160,x_1446160_NC-MECHANIC EXE_monday,8,40,0,0,OPTIMAL
NC-MECHANIC EXE,monday,1447542,x_1447542_NC-MECHANIC EXE_monday,2,40,1,2,OPTIMAL
NC-MECHANIC EXE,monday,1447536,x_1447536_NC-MECHANIC EXE_monday,12,40,0,0,OPTIMAL
NC-MECHANIC EXE,monday,1447396,x_1447396_NC-MECHANIC EXE_monday,8,40,0,0,OPTIMAL
NC-MECHANIC EXE,monday,1447305,x_1447305_NC-MECHANIC EXE_monday,16,40,0,0,OPTIMAL
NC-MECHANIC EXE,monday,1447324,x_1447324_NC-MECHANIC EXE_monday,8,40,0,0,OPTIMAL
NC-MECHANIC EXE,monday,1447258,x_1447258_NC-MECHANIC EXE_monday,8,40,0,0,OPTIMAL
NC-MECHANIC EXE,monday,1447329,x_1447329_NC-MECHANIC EXE_monday,12,40,0,0,OPTIMAL
NC-MECHANIC EXE,monday,1447244,x_1447244_NC-MECHANIC EXE_monday,16,40,0,0,OPTIMAL
NC-MECHANIC EXE,monday,1447298,x_1447298_NC-MECHANIC EXE_monday,12,40,0,0,OPTIMAL
NC-MECHANIC EXE,monday,1447300,x_1447300_NC-MECHANIC EXE_monday,12,40,0,0,OPTIMAL
NC-MECHANIC EXE,monday,1450898,x_1450898_NC-MECHANIC EXE_monday,8,40,0,0,OPTIMAL
NC-MECHANIC EXE,monday,1450899,x_1450899_NC-MECHANIC EXE_monday,8,40,0,0,OPTIMAL
NC-MECHANIC EXE,monday,1448846,x_1448846_NC-MECHANIC EXE_monday,16,40,0,0,OPTIMAL
NC-MECHANIC EXE,monday,1448711,x_1448711_NC-MECHANIC EXE_monday,16,40,0,0,OPTIMAL
NC-MECHANIC EXE,monday,1448702,x_1448702_NC-MECHANIC EXE_monday,8,40,0,0,OPTIMAL
NC-MECHANIC EXE,monday,1448703,x_1448703_NC-MECHANIC EXE_monday,16,40,0,0,OPTIMAL
NC-MECHANIC EXE,monday,1418463,x_1418463_NC-MECHANIC EXE_monday,12,40,1,12,OPTIMAL
NC-MECHANIC EXE,monday,1425287,x_1425287_NC-MECHANIC EXE_monday,24,40,0,0,OPTIMAL
NC-MECHANIC EXE,monday,1436326,x_1436326_NC-MECHANIC EXE_monday,8,40,0,0,OPTIMAL
NC-MECHANIC EXE,monday,1449131,x_1449131_NC-MECHANIC EXE_monday,8,40,1,8,OPTIMAL
NC-MECHANIC EXE,monday,1449132,x_1449132_NC-MECHANIC EXE_monday,8,40,1,8,OPTIMAL
NC-MECHANIC EXE,monday,1449133,x_1449133_NC-MECHANIC EXE_monday,8,40,0,0,OPTIMAL
NC-MECHANIC EXE,monday,1449134,x_1449134_NC-MECHANIC EXE_monday,8,40,0,0,OPTIMAL
NC-MECHANIC EXE,monday,1449135,x_1449135_NC-MECHANIC EXE_monday,8,40,0,0,OPTIMAL
NC-MECHANIC EXE,monday,1449136,x_1449136_NC-MECHANIC EXE_monday,8,40,0,0,OPTIMAL
NC-MECHANIC EXE,monday,1449007,x_1449007_NC-MECHANIC EXE_monday,64,40,0,0,OPTIMAL
NC-MECHANIC EXE,monday,1449018,x_1449018_NC-MECHANIC EXE_monday,8,40,0,0,OPTIMAL
NC-MECHANIC EXE,monday,1449019,x_1449019_NC-MECHANIC EXE_monday,8,40,0,0,OPTIMAL
NC-MECHANIC EXE,monday,1449000,x_1449000_NC-MECHANIC EXE_monday,2,40,1,2,OPTIMAL
NC-MECHANIC EXE,monday,1448898,x_1448898_NC-MECHANIC EXE_monday,6,40,1,6,OPTIMAL
NC-MECHANIC EXE,monday,1448909,x_1448909_NC-MECHANIC EXE_monday,2,40,0,0,OPTIMAL
NC-MECHANIC EXE,tuesday,1446278,x_1446278_NC-MECHANIC EXE_tuesday,18,40,0,0,OPTIMAL
NC-MECHANIC EXE,tuesday,1446161,x_1446161_NC-MECHANIC EXE_tuesday,8,40,0,0,OPTIMAL
NC-MECHANIC EXE,tuesday,1451326,x_1451326_NC-MECHANIC EXE_tuesday,2,40,0,0,OPTIMAL
NC-MECHANIC EXE,tuesday,1445092,x_1445092_NC-MECHANIC EXE_tuesday,2,40,0,0,OPTIMAL
NC-MECHANIC EXE,tuesday,1448622,x_1448622_NC-MECHANIC EXE_tuesday,36,40,0,0,OPTIMAL
NC-MECHANIC EXE,tuesday,1443005,x_1443005_NC-MECHANIC EXE_tuesday,12,40,0,0,OPTIMAL
NC-MECHANIC EXE,tuesday,1418457,x_1418457_NC-MECHANIC EXE_tuesday,24,40,0,0,OPTIMAL
NC-MECHANIC EXE,tuesday,1442842,x_1442842_NC-MECHANIC EXE_tuesday,12,40,0,0,OPTIMAL
NC-MECHANIC EXE,tuesday,1442843,x_1442843_NC-MECHANIC EXE_tuesday,12,40,0,0,OPTIMAL
NC-MECHANIC EXE,tuesday,1442845,x_1442845_NC-MECHANIC EXE_tuesday,12,40,0,0,OPTIMAL
NC-MECHANIC EXE,tuesday,1442846,x_1442846_NC-MECHANIC EXE_tuesday,12,40,0,0,OPTIMAL
NC-MECHANIC EXE,tuesday,1442847,x_1442847_NC-MECHANIC EXE_tuesday,12,40,0,0,OPTIMAL
NC-MECHANIC EXE,tuesday,1448469,x_1448469_NC-MECHANIC EXE_tuesday,12,40,0,0,OPTIMAL
NC-MECHANIC EXE,tuesday,1441434,x_1441434_NC-MECHANIC EXE_tuesday,20,40,0,0,OPTIMAL
NC-MECHANIC EXE,tuesday,1448482,x_1448482_NC-MECHANIC EXE_tuesday,12,40,0,0,OPTIMAL
NC-MECHANIC EXE,tuesday,1450318,x_1450318_NC-MECHANIC EXE_tuesday,12,40,0,0,OPTIMAL
NC-MECHANIC EXE,tuesday,1450113,x_1450113_NC-MECHANIC EXE_tuesday,2,40,0,0,OPTIMAL
NC-MECHANIC EXE,tuesday,1450256,x_1450256_NC-MECHANIC EXE_tuesday,8,40,0,0,OPTIMAL
NC-MECHANIC EXE,tuesday,1450311,x_1450311_NC-MECHANIC EXE_tuesday,12,40,0,0,OPTIMAL
NC-MECHANIC EXE,tuesday,1444528,x_1444528_NC-MECHANIC EXE_tuesday,12,40,0,0,OPTIMAL
NC-MECHANIC EXE,tuesday,1450222,x_1450222_NC-MECHANIC EXE_tuesday,12,40,0,0,OPTIMAL
NC-MECHANIC EXE,tuesday,1450248,x_1450248_NC-MECHANIC EXE_tuesday,8,40,0,0,OPTIMAL
NC-MECHANIC EXE,tuesday,1450232,x_1450232_NC-MECHANIC EXE_tuesday,16,40,0,0,OPTIMAL
NC-MECHANIC EXE,tuesday,1446277,x_1446277_NC-MECHANIC EXE_tuesday,18,40,0,0,OPTIMAL
NC-MECHANIC EXE,tuesday,1446160,x_1446160_NC-MECHANIC EXE_tuesday,8,40,0,0,OPTIMAL
NC-MECHANIC EXE,tuesday,1447542,x_1447542_NC-MECHANIC EXE_tuesday,2,40,0,0,OPTIMAL
NC-MECHANIC EXE,tuesday,1447536,x_1447536_NC-MECHANIC EXE_tuesday,12,40,0,0,OPTIMAL
NC-MECHANIC EXE,tuesday,1447396,x_1447396_NC-MECHANIC EXE_tuesday,8,40,0,0,OPTIMAL
NC-MECHANIC EXE,tuesday,1447305,x_1447305_NC-MECHANIC EXE_tuesday,16,40,0,0,OPTIMAL
NC-MECHANIC EXE,tuesday,1447324,x_1447324_NC-MECHANIC EXE_tuesday,8,40,0,0,OPTIMAL
NC-MECHANIC EXE,tuesday,1447258,x_1447258_NC-MECHANIC EXE_tuesday,8,40,0,0,OPTIMAL
NC-MECHANIC EXE,tuesday,1447329,x_1447329_NC-MECHANIC EXE_tuesday,12,40,0,0,OPTIMAL
NC-MECHANIC EXE,tuesday,1447244,x_1447244_NC-MECHANIC EXE_tuesday,16,40,0,0,OPTIMAL
NC-MECHANIC EXE,tuesday,1447298,x_1447298_NC-MECHANIC EXE_tuesday,12,40,0,0,OPTIMAL
NC-MECHANIC EXE,tuesday,1447300,x_1447300_NC-MECHANIC EXE_tuesday,12,40,0,0,OPTIMAL
NC-MECHANIC EXE,tuesday,1450898,x_1450898_NC-MECHANIC EXE_tuesday,8,40,0,0,OPTIMAL
NC-MECHANIC EXE,tuesday,1450899,x_1450899_NC-MECHANIC EXE_tuesday,8,40,0,0,OPTIMAL
NC-MECHANIC EXE,tuesday,1448846,x_1448846_NC-MECHANIC EXE_tuesday,16,40,0,0,OPTIMAL
NC-MECHANIC EXE,tuesday,1448711,x_1448711_NC-MECHANIC EXE_tuesday,16,40,0,0,OPTIMAL
NC-MECHANIC EXE,tuesday,1448702,x_1448702_NC-MECHANIC EXE_tuesday,8,40,0,0,OPTIMAL
NC-MECHANIC EXE,tuesday,1448703,x_1448703_NC-MECHANIC EXE_tuesday,16,40,0,0,OPTIMAL
NC-MECHANIC EXE,tuesday,1418463,x_1418463_NC-MECHANIC EXE_tuesday,12,40,0,0,OPTIMAL
NC-MECHANIC EXE,tuesday,1425287,x_1425287_NC-MECHANIC EXE_tuesday,24,40,1,24,OPTIMAL
NC-MECHANIC EXE,tuesday,1436326,x_1436326_NC-MECHANIC EXE_tuesday,8,40,0,0,OPTIMAL
NC-MECHANIC EXE,tuesday,1449131,x_1449131_NC-MECHANIC EXE_tuesday,8,40,0,0,OPTIMAL
NC-MECHANIC EXE,tuesday,1449132,x_1449132_NC-MECHANIC EXE_tuesday,8,40,0,0,OPTIMAL
NC-MECHANIC EXE,tuesday,1449133,x_1449133_NC-MECHANIC EXE_tuesday,8,40,0,0,OPTIMAL
NC-MECHANIC EXE,tuesday,1449134,x_1449134_NC-MECHANIC EXE_tuesday,8,40,1,8,OPTIMAL
NC-MECHANIC EXE,tuesday,1449135,x_1449135_NC-MECHANIC EXE_tuesday,8,40,1,8,OPTIMAL
NC-MECHANIC EXE,tuesday,1449136,x_1449136_NC-MECHANIC EXE_tuesday,8,40,0,0,OPTIMAL
NC-MECHANIC EXE,tuesday,1449007,x_1449007_NC-MECHANIC EXE_tuesday,64,40,0,0,OPTIMAL
NC-MECHANIC EXE,tuesday,1449018,x_1449018_NC-MECHANIC EXE_tuesday,8,40,0,0,OPTIMAL
NC-MECHANIC EXE,tuesday,1449019,x_1449019_NC-MECHANIC EXE_tuesday,8,40,0,0,OPTIMAL
NC-MECHANIC EXE,tuesday,1449000,x_1449000_NC-MECHANIC EXE_tuesday,2,40,0,0,OPTIMAL
NC-MECHANIC EXE,tuesday,1448898,x_1448898_NC-MECHANIC EXE_tuesday,6,40,0,0,OPTIMAL
NC-MECHANIC EXE,tuesday,1448909,x_1448909_NC-MECHANIC EXE_tuesday,2,40,0,0,OPTIMAL
NC-MECHANIC EXE,wednesday,1446278,x_1446278_NC-MECHANIC EXE_wednesday,18,40,0,0,OPTIMAL
NC-MECHANIC EXE,wednesday,1446161,x_1446161_NC-MECHANIC EXE_wednesday,8,40,0,0,OPTIMAL
NC-MECHANIC EXE,wednesday,1451326,x_1451326_NC-MECHANIC EXE_wednesday,2,40,1,2,OPTIMAL
NC-MECHANIC EXE,wednesday,1445092,x_1445092_NC-MECHANIC EXE_wednesday,2,40,0,0,OPTIMAL
NC-MECHANIC EXE,wednesday,1448622,x_1448622_NC-MECHANIC EXE_wednesday,36,40,0,0,OPTIMAL
NC-MECHANIC EXE,wednesday,1443005,x_1443005_NC-MECHANIC EXE_wednesday,12,40,0,0,OPTIMAL
NC-MECHANIC EXE,wednesday,1418457,x_1418457_NC-MECHANIC EXE_wednesday,24,40,0,0,OPTIMAL
NC-MECHANIC EXE,wednesday,1442842,x_1442842_NC-MECHANIC EXE_wednesday,12,40,0,0,OPTIMAL
NC-MECHANIC EXE,wednesday,1442843,x_1442843_NC-MECHANIC EXE_wednesday,12,40,0,0,OPTIMAL
NC-MECHANIC EXE,wednesday,1442845,x_1442845_NC-MECHANIC EXE_wednesday,12,40,0,0,OPTIMAL
NC-MECHANIC EXE,wednesday,1442846,x_1442846_NC-MECHANIC EXE_wednesday,12,40,1,12,OPTIMAL
NC-MECHANIC EXE,wednesday,1442847,x_1442847_NC-MECHANIC EXE_wednesday,12,40,0,0,OPTIMAL
NC-MECHANIC EXE,wednesday,1448469,x_1448469_NC-MECHANIC EXE_wednesday,12,40,0,0,OPTIMAL
