trade,day,work_order_id,var_name,manhours_scaled,max_manhours_scaled,solver_value,contribution_scaled,solver_status
NC-MECHANIC EXE,wednesday,1441434,x_1441434_NC-MECHANIC EXE_wednesday,20,40,0,0,OPTIMAL
NC-MECHANIC EXE,wednesday,1448482,x_1448482_NC-MECHANIC EXE_wednesday,12,40,0,0,OPTIMAL
NC-MECHANIC EXE,wednesday,1450318,x_1450318_NC-MECHANIC EXE_wednesday,12,40,0,0,OPTIMAL
NC-MECHANIC EXE,wednesday,1450113,x_1450113_NC-MECHANIC EXE_wednesday,2,40,0,0,OPTIMAL
NC-MECHANIC EXE,wednesday,1450256,x_1450256_NC-MECHANIC EXE_wednesday,8,40,0,0,OPTIMAL
NC-MECHANIC EXE,wednesday,1450311,x_1450311_NC-MECHANIC EXE_wednesday,12,40,0,0,OPTIMAL
NC-MECHANIC EXE,wednesday,1444528,x_1444528_NC-MECHANIC EXE_wednesday,12,40,0,0,OPTIMAL
NC-MECHANIC EXE,wednesday,1450222,x_1450222_NC-MECHANIC EXE_wednesday,12,40,0,0,OPTIMAL
NC-MECHANIC EXE,wednesday,1450248,x_1450248_NC-MECHANIC EXE_wednesday,8,40,0,0,OPTIMAL
NC-MECHANIC EXE,wednesday,1450232,x_1450232_NC-MECHANIC EXE_wednesday,16,40,0,0,OPTIMAL
NC-MECHANIC EXE,wednesday,1446277,x_1446277_NC-MECHANIC EXE_wednesday,18,40,0,0,OPTIMAL
NC-MECHANIC EXE,wednesday,1446160,x_1446160_NC-MECHANIC EXE_wednesday,8,40,0,0,OPTIMAL
NC-MECHANIC EXE,wednesday,1447542,x_1447542_NC-MECHANIC EXE_wednesday,2,40,0,0,OPTIMAL
NC-MECHANIC EXE,wednesday,1447536,x_1447536_NC-MECHANIC EXE_wednesday,12,40,0,0,OPTIMAL
NC-MECHANIC EXE,wednesday,1447396,x_1447396_NC-MECHANIC EXE_wednesday,8,40,0,0,OPTIMAL
NC-MECHANIC EXE,wednesday,1447305,x_1447305_NC-MECHANIC EXE_wednesday,16,40,0,0,OPTIMAL
NC-MECHANIC EXE,wednesday,1447324,x_1447324_NC-MECHANIC EXE_wednesday,8,40,0,0,OPTIMAL
NC-MECHANIC EXE,wednesday,1447258,x_1447258_NC-MECHANIC EXE_wednesday,8,40,0,0,OPTIMAL
NC-MECHANIC EXE,wednesday,1447329,x_1447329_NC-MECHANIC EXE_wednesday,12,40,0,0,OPTIMAL
NC-MECHANIC EXE,wednesday,1447244,x_1447244_NC-MECHANIC EXE_wednesday,16,40,0,0,OPTIMAL
NC-MECHANIC EXE,wednesday,1447298,x_1447298_NC-MECHANIC EXE_wednesday,12,40,0,0,OPTIMAL
NC-MECHANIC EXE,wednesday,1447300,x_1447300_NC-MECHANIC EXE_wednesday,12,40,0,0,OPTIMAL
NC-MECHANIC EXE,wednesday,1450898,x_1450898_NC-MECHANIC EXE_wednesday,8,40,0,0,OPTIMAL
NC-MECHANIC EXE,wednesday,1450899,x_1450899_NC-MECHANIC EXE_wednesday,8,40,0,0,OPTIMAL
NC-MECHANIC EXE,wednesday,1448846,x_1448846_NC-MECHANIC EXE_wednesday,16,40,0,0,OPTIMAL
NC-MECHANIC EXE,wednesday,1448711,x_1448711_NC-MECHANIC EXE_wednesday,16,40,0,0,OPTIMAL
NC-MECHANIC EXE,wednesday,1448702,x_1448702_NC-MECHANIC EXE_wednesday,8,40,0,0,OPTIMAL
NC-MECHANIC EXE,wednesday,1448703,x_1448703_NC-MECHANIC EXE_wednesday,16,40,0,0,OPTIMAL
NC-MECHANIC EXE,wednesday,1418463,x_1418463_NC-MECHANIC EXE_wednesday,12,40,0,0,OPTIMAL
NC-MECHANIC EXE,wednesday,1425287,x_1425287_NC-MECHANIC EXE_wednesday,24,40,0,0,OPTIMAL
NC-MECHANIC EXE,wednesday,1436326,x_1436326_NC-MECHANIC EXE_wednesday,8,40,0,0,OPTIMAL
NC-MECHANIC EXE,wednesday,1449131,x_1449131_NC-MECHANIC EXE_wednesday,8,40,0,0,OPTIMAL
NC-MECHANIC EXE,wednesday,1449132,x_1449132_NC-MECHANIC EXE_wednesday,8,40,0,0,OPTIMAL
NC-MECHANIC EXE,wednesday,1449133,x_1449133_NC-MECHANIC EXE_wednesday,8,40,1,8,OPTIMAL
NC-MECHANIC EXE,wednesday,1449134,x_1449134_NC-MECHANIC EXE_wednesday,8,40,0,0,OPTIMAL
NC-MECHANIC EXE,wednesday,1449135,x_1449135_NC-MECHANIC EXE_wednesday,8,40,0,0,OPTIMAL
NC-MECHANIC EXE,wednesday,1449136,x_1449136_NC-MECHANIC EXE_wednesday,8,40,0,0,OPTIMAL
NC-MECHANIC EXE,wednesday,1449007,x_1449007_NC-MECHANIC EXE_wednesday,64,40,0,0,OPTIMAL
NC-MECHANIC EXE,wednesday,1449018,x_1449018_NC-MECHANIC EXE_wednesday,8,40,1,8,OPTIMAL
NC-MECHANIC EXE,wednesday,1449019,x_1449019_NC-MECHANIC EXE_wednesday,8,40,1,8,OPTIMAL
NC-MECHANIC EXE,wednesday,1449000,x_1449000_NC-MECHANIC EXE_wednesday,2,40,0,0,OPTIMAL
NC-MECHANIC EXE,wednesday,1448898,x_1448898_NC-MECHANIC EXE_wednesday,6,40,0,0,OPTIMAL
NC-MECHANIC EXE,wednesday,1448909,x_1448909_NC-MECHANIC EXE_wednesday,2,40,1,2,OPTIMAL
NC-MECHANIC EXE,thursday,1446278,x_1446278_NC-MECHANIC EXE_thursday,18,40,0,0,OPTIMAL
NC-MECHANIC EXE,thursday,1446161,x_1446161_NC-MECHANIC EXE_thursday,8,40,0,0,OPTIMAL
NC-MECHANIC EXE,thursday,1451326,x_1451326_NC-MECHANIC EXE_thursday,2,40,0,0,OPTIMAL
NC-MECHANIC EXE,thursday,1445092,x_1445092_NC-MECHANIC EXE_thursday,2,40,0,0,OPTIMAL
NC-MECHANIC EXE,thursday,1448622,x_1448622_NC-MECHANIC EXE_thursday,36,40,0,0,OPTIMAL
NC-MECHANIC EXE,thursday,1443005,x_1443005_NC-MECHANIC EXE_thursday,12,40,0,0,OPTIMAL
NC-MECHANIC EXE,thursday,1418457,x_1418457_NC-MECHANIC EXE_thursday,24,40,1,24,OPTIMAL
NC-MECHANIC EXE,thursday,1442842,x_1442842_NC-MECHANIC EXE_thursday,12,40,0,0,OPTIMAL
NC-MECHANIC EXE,thursday,1442843,x_1442843_NC-MECHANIC EXE_thursday,12,40,0,0,OPTIMAL
NC-MECHANIC EXE,thursday,1442845,x_1442845_NC-MECHANIC EXE_thursday,12,40,0,0,OPTIMAL
NC-MECHANIC EXE,thursday,1442846,x_1442846_NC-MECHANIC EXE_thursday,12,40,0,0,OPTIMAL
NC-MECHANIC EXE,thursday,1442847,x_1442847_NC-MECHANIC EXE_thursday,12,40,0,0,OPTIMAL
NC-MECHANIC EXE,thursday,1448469,x_1448469_NC-MECHANIC EXE_thursday,12,40,0,0,OPTIMAL
NC-MECHANIC EXE,thursday,1441434,x_1441434_NC-MECHANIC EXE_thursday,20,40,0,0,OPTIMAL
NC-MECHANIC EXE,thursday,1448482,x_1448482_NC-MECHANIC EXE_thursday,12,40,0,0,OPTIMAL
NC-MECHANIC EXE,thursday,1450318,x_1450318_NC-MECHANIC EXE_thursday,12,40,0,0,OPTIMAL
NC-MECHANIC EXE,thursday,1450113,x_1450113_NC-MECHANIC EXE_thursday,2,40,0,0,OPTIMAL
NC-MECHANIC EXE,thursday,1450256,x_1450256_NC-MECHANIC EXE_thursday,8,40,0,0,OPTIMAL
NC-MECHANIC EXE,thursday,1450311,x_1450311_NC-MECHANIC EXE_thursday,12,40,0,0,OPTIMAL
NC-MECHANIC EXE,thursday,1444528,x_1444528_NC-MECHANIC EXE_thursday,12,40,0,0,OPTIMAL
NC-MECHANIC EXE,thursday,1450222,x_1450222_NC-MECHANIC EXE_thursday,12,40,0,0,OPTIMAL
NC-MECHANIC EXE,thursday,1450248,x_1450248_NC-MECHANIC EXE_thursday,8,40,0,0,OPTIMAL
NC-MECHANIC EXE,thursday,1450232,x_1450232_NC-MECHANIC EXE_thursday,16,40,0,0,OPTIMAL
NC-MECHANIC EXE,thursday,1446277,x_1446277_NC-MECHANIC EXE_thursday,18,40,0,0,OPTIMAL
NC-MECHANIC EXE,thursday,1446160,x_1446160_NC-MECHANIC EXE_thursday,8,40,0,0,OPTIMAL
NC-MECHANIC EXE,thursday,1447542,x_1447542_NC-MECHANIC EXE_thursday,2,40,0,0,OPTIMAL
NC-MECHANIC EXE,thursday,1447536,x_1447536_NC-MECHANIC EXE_thursday,12,40,0,0,OPTIMAL
NC-MECHANIC EXE,thursday,1447396,x_1447396_NC-MECHANIC EXE_thursday,8,40,0,0,OPTIMAL
NC-MECHANIC EXE,thursday,1447305,x_1447305_NC-MECHANIC EXE_thursday,16,40,0,0,OPTIMAL
NC-MECHANIC EXE,thursday,1447324,x_1447324_NC-MECHANIC EXE_thursday,8,40,0,0,OPTIMAL
NC-MECHANIC EXE,thursday,1447258,x_1447258_NC-MECHANIC EXE_thursday,8,40,1,8,OPTIMAL
NC-MECHANIC EXE,thursday,1447329,x_1447329_NC-MECHANIC EXE_thursday,12,40,0,0,OPTIMAL
NC-MECHANIC EXE,thursday,1447244,x_1447244_NC-MECHANIC EXE_thursday,16,40,0,0,OPTIMAL
NC-MECHANIC EXE,thursday,1447298,x_1447298_NC-MECHANIC EXE_thursday,12,40,0,0,OPTIMAL
NC-MECHANIC EXE,thursday,1447300,x_1447300_NC-MECHANIC EXE_thursday,12,40,0,0,OPTIMAL
NC-MECHANIC EXE,thursday,1450898,x_1450898_NC-MECHANIC EXE_thursday,8,40,0,0,OPTIMAL
NC-MECHANIC EXE,thursday,1450899,x_1450899_NC-MECHANIC EXE_thursday,8,40,0,0,OPTIMAL
NC-MECHANIC EXE,thursday,1448846,x_1448846_NC-MECHANIC EXE_thursday,16,40,0,0,OPTIMAL
NC-MECHANIC EXE,thursday,1448711,x_1448711_NC-MECHANIC EXE_thursday,16,40,0,0,OPTIMAL
NC-MECHANIC EXE,thursday,1448702,x_1448702_NC-MECHANIC EXE_thursday,8,40,0,0,OPTIMAL
NC-MECHANIC EXE,thursday,1448703,x_1448703_NC-MECHANIC EXE_thursday,16,40,0,0,OPTIMAL
NC-MECHANIC EXE,thursday,1418463,x_1418463_NC-MECHANIC EXE_thursday,12,40,0,0,OPTIMAL
NC-MECHANIC EXE,thursday,1425287,x_1425287_NC-MECHANIC EXE_thursday,24,40,0,0,OPTIMAL
NC-MECHANIC EXE,thursday,1436326,x_1436326_NC-MECHANIC EXE_thursday,8,40,1,8,OPTIMAL
NC-MECHANIC EXE,thursday,1449131,x_1449131_NC-MECHANIC EXE_thursday,8,40,0,0,OPTIMAL
NC-MECHANIC EXE,thursday,1449132,x_1449132_NC-MECHANIC EXE_thursday,8,40,0,0,OPTIMAL
NC-MECHANIC EXE,thursday,1449133,x_1449133_NC-MECHANIC EXE_thursday,8,40,0,0,OPTIMAL
NC-MECHANIC EXE,thursday,1449134,x_1449134_NC-MECHANIC EXE_thursday,8,40,0,0,OPTIMAL
NC-MECHANIC EXE,thursday,1449135,x_1449135_NC-MECHANIC EXE_thursday,8,40,0,0,OPTIMAL
NC-MECHANIC EXE,thursday,1449136,x_1449136_NC-MECHANIC EXE_thursday,8,40,0,0,OPTIMAL
NC-MECHANIC EXE,thursday,1449007,x_1449007_NC-MECHANIC EXE_thursday,64,40,0,0,OPTIMAL
NC-MECHANIC EXE,thursday,1449018,x_1449018_NC-MECHANIC EXE_thursday,8,40,0,0,OPTIMAL
NC-MECHANIC EXE,thursday,1449019,x_1449019_NC-MECHANIC EXE_thursday,8,40,0,0,OPTIMAL
NC-MECHANIC EXE,thursday,1449000,x_1449000_NC-MECHANIC EXE_thursday,2,40,0,0,OPTIMAL
NC-MECHANIC EXE,thursday,1448898,x_1448898_NC-MECHANIC EXE_thursday,6,40,0,0,OPTIMAL
NC-MECHANIC EXE,thursday,1448909,x_1448909_NC-MECHANIC EXE_thursday,2,40,0,0,OPTIMAL
NC-MECHANIC EXE,friday,1446278,x_1446278_NC-MECHANIC EXE_friday,18,40,0,0,OPTIMAL
NC-MECHANIC EXE,friday,1446161,x_1446161_NC-MECHANIC EXE_friday,8,40,0,0,OPTIMAL
NC-MECHANIC EXE,friday,1451326,x_1451326_NC-MECHANIC EXE_friday,2,40,0,0,OPTIMAL
NC-MECHANIC EXE,friday,1445092,x_1445092_NC-MECHANIC EXE_friday,2,40,0,0,OPTIMAL
NC-MECHANIC EXE,friday,1448622,x_1448622_NC-MECHANIC EXE_friday,36,40,0,0,OPTIMAL
NC-MECHANIC EXE,friday,1443005,x_1443005_NC-MECHANIC EXE_friday,12,40,0,0,OPTIMAL
NC-MECHANIC EXE,friday,1418457,x_1418457_NC-MECHANIC EXE_friday,24,40,0,0,OPTIMAL
NC-MECHANIC EXE,friday,1442842,x_1442842_NC-MECHANIC EXE_friday,12,40,0,0,OPTIMAL
NC-MECHANIC EXE,friday,1442843,x_1442843_NC-MECHANIC EXE_friday,12,40,0,0,OPTIMAL
NC-MECHANIC EXE,friday,1442845,x_1442845_NC-MECHANIC EXE_friday,12,40,1,12,OPTIMAL
NC-MECHANIC EXE,friday,1442846,x_1442846_NC-MECHANIC EXE_friday,12,40,0,0,OPTIMAL
NC-MECHANIC EXE,friday,1442847,x_1442847_NC-MECHANIC EXE_friday,12,40,1,12,OPTIMAL
NC-MECHANIC EXE,friday,1448469,x_1448469_NC-MECHANIC EXE_friday,12,40,0,0,OPTIMAL
NC-MECHANIC EXE,friday,1441434,x_1441434_NC-MECHANIC EXE_friday,20,40,0,0,OPTIMAL
NC-MECHANIC EXE,friday,1448482,x_1448482_NC-MECHANIC EXE_friday,12,40,0,0,OPTIMAL
NC-MECHANIC EXE,friday,1450318,x_1450318_NC-MECHANIC EXE_friday,12,40,0,0,OPTIMAL
NC-MECHANIC EXE,friday,1450113,x_1450113_NC-MECHANIC EXE_friday,2,40,0,0,OPTIMAL
NC-MECHANIC EXE,friday,1450256,x_1450256_NC-MECHANIC EXE_friday,8,40,0,0,OPTIMAL
NC-MECHANIC EXE,friday,1450311,x_1450311_NC-MECHANIC EXE_friday,12,40,0,0,OPTIMAL
NC-MECHANIC EXE,friday,1444528,x_1444528_NC-MECHANIC EXE_friday,12,40,0,0,OPTIMAL
NC-MECHANIC EXE,friday,1450222,x_1450222_NC-MECHANIC EXE_friday,12,40,0,0,OPTIMAL
NC-MECHANIC EXE,friday,1450248,x_1450248_NC-MECHANIC EXE_friday,8,40,0,0,OPTIMAL
NC-MECHANIC EXE,friday,1450232,x_1450232_NC-MECHANIC EXE_friday,16,40,0,0,OPTIMAL
NC-MECHANIC EXE,friday,1446277,x_1446277_NC-MECHANIC EXE_friday,18,40,0,0,OPTIMAL
NC-MECHANIC EXE,friday,1446160,x_1446160_NC-MECHANIC EXE_friday,8,40,0,0,OPTIMAL
NC-MECHANIC EXE,friday,1447542,x_1447542_NC-MECHANIC EXE_friday,2,40,0,0,OPTIMAL
NC-MECHANIC EXE,friday,1447536,x_1447536_NC-MECHANIC EXE_friday,12,40,0,0,OPTIMAL
NC-MECHANIC EXE,friday,1447396,x_1447396_NC-MECHANIC EXE_friday,8,40,0,0,OPTIMAL
NC-MECHANIC EXE,friday,1447305,x_1447305_NC-MECHANIC EXE_friday,16,40,0,0,OPTIMAL
NC-MECHANIC EXE,friday,1447324,x_1447324_NC-MECHANIC EXE_friday,8,40,0,0,OPTIMAL
NC-MECHANIC EXE,friday,1447258,x_1447258_NC-MECHANIC EXE_friday,8,40,0,0,OPTIMAL
NC-MECHANIC EXE,friday,1447329,x_1447329_NC-MECHANIC EXE_friday,12,40,0,0,OPTIMAL
NC-MECHANIC EXE,friday,1447244,x_1447244_NC-MECHANIC EXE_friday,16,40,0,0,OPTIMAL
NC-MECHANIC EXE,friday,1447298,x_1447298_NC-MECHANIC EXE_friday,12,40,0,0,OPTIMAL
NC-MECHANIC EXE,friday,1447300,x_1447300_NC-MECHANIC EXE_friday,12,40,0,0,OPTIMAL
NC-MECHANIC EXE,friday,1450898,x_1450898_NC-MECHANIC EXE_friday,8,40,0,0,OPTIMAL
NC-MECHANIC EXE,friday,1450899,x_1450899_NC-MECHANIC EXE_friday,8,40,0,0,OPTIMAL
NC-MECHANIC EXE,friday,1448846,x_1448846_NC-MECHANIC EXE_friday,16,40,0,0,OPTIMAL
NC-MECHANIC EXE,friday,1448711,x_1448711_NC-MECHANIC EXE_friday,16,40,0,0,OPTIMAL
NC-MECHANIC EXE,friday,1448702,x_1448702_NC-MECHANIC EXE_friday,8,40,1,8,OPTIMAL
NC-MECHANIC EXE,friday,1448703,x_1448703_NC-MECHANIC EXE_friday,16,40,0,0,OPTIMAL
NC-MECHANIC EXE,friday,1418463,x_1418463_NC-MECHANIC EXE_friday,12,40,0,0,OPTIMAL
NC-MECHANIC EXE,friday,1425287,x_1425287_NC-MECHANIC EXE_friday,24,40,0,0,OPTIMAL
NC-MECHANIC EXE,friday,1436326,x_1436326_NC-MECHANIC EXE_friday,8,40,0,0,OPTIMAL
NC-MECHANIC EXE,friday,1449131,x_1449131_NC-MECHANIC EXE_friday,8,40,0,0,OPTIMAL
NC-MECHANIC EXE,friday,1449132,x_1449132_NC-MECHANIC EXE_friday,8,40,0,0,OPTIMAL
NC-MECHANIC EXE,friday,1449133,x_1449133_NC-MECHANIC EXE_friday,8,40,0,0,OPTIMAL
NC-MECHANIC EXE,friday,1449134,x_1449134_NC-MECHANIC EXE_friday,8,40,0,0,OPTIMAL
NC-MECHANIC EXE,friday,1449135,x_1449135_NC-MECHANIC EXE_friday,8,40,0,0,OPTIMAL
NC-MECHANIC EXE,friday,1449136,x_1449136_NC-MECHANIC EXE_friday,8,40,1,8,OPTIMAL
NC-MECHANIC EXE,friday,1449007,x_1449007_NC-MECHANIC EXE_friday,64,40,0,0,OPTIMAL
NC-MECHANIC EXE,friday,1449018,x_1449018_NC-MECHANIC EXE_friday,8,40,0,0,OPTIMAL
NC-MECHANIC EXE,friday,1449019,x_1449019_NC-MECHANIC EXE_friday,8,40,0,0,OPTIMAL
NC-MECHANIC EXE,friday,1449000,x_1449000_NC-MECHANIC EXE_friday,2,40,0,0,OPTIMAL
NC-MECHANIC EXE,friday,1448898,x_1448898_NC-MECHANIC EXE_friday,6,40,0,0,OPTIMAL
NC-MECHANIC EXE,friday,1448909,x_1448909_NC-MECHANIC EXE_friday,2,40,0,0,OPTIMAL
NC-REBUILD,monday,1441822,x_1441822_NC-REBUILD_monday,12,40,0,0,OPTIMAL
NC-REBUILD,monday,1448643,x_1448643_NC-REBUILD_monday,8,40,0,0,OPTIMAL
NC-REBUILD,monday,1442882,x_1442882_NC-REBUILD_monday,32,40,0,0,OPTIMAL
NC-REBUILD,monday,1442883,x_1442883_NC-REBUILD_monday,32,40,0,0,OPTIMAL
NC-REBUILD,monday,1448480,x_1448480_NC-REBUILD_monday,32,40,0,0,OPTIMAL
NC-REBUILD,monday,1450159,x_1450159_NC-REBUILD_monday,12,40,0,0,OPTIMAL
NC-REBUILD,monday,1450116,x_1450116_NC-REBUILD_monday,32,40,0,0,OPTIMAL
NC-REBUILD,monday,1450210,x_1450210_NC-REBUILD_monday,32,40,0,0,OPTIMAL
NC-REBUILD,monday,1446295,x_1446295_NC-REBUILD_monday,32,40,1,32,OPTIMAL
NC-REBUILD,monday,1448054,x_1448054_NC-REBUILD_monday,16,40,0,0,OPTIMAL
NC-REBUILD,monday,1447544,x_1447544_NC-REBUILD_monday,32,40,0,0,OPTIMAL
NC-REBUILD,monday,1447328,x_1447328_NC-REBUILD_monday,24,40,0,0,OPTIMAL
NC-REBUILD,monday,1447336,x_1447336_NC-REBUILD_monday,8,40,0,0,OPTIMAL
NC-REBUILD,tuesday,1441822,x_1441822_NC-REBUILD_tuesday,12,40,0,0,OPTIMAL
NC-REBUILD,tuesday,1448643,x_1448643_NC-REBUILD_tuesday,8,40,1,8,OPTIMAL
NC-REBUILD,tuesday,1442882,x_1442882_NC-REBUILD_tuesday,32,40,1,32,OPTIMAL
NC-REBUILD,tuesday,1442883,x_1442883_NC-REBUILD_tuesday,32,40,0,0,OPTIMAL
NC-REBUILD,tuesday,1448480,x_1448480_NC-REBUILD_tuesday,32,40,0,0,OPTIMAL
NC-REBUILD,tuesday,1450159,x_1450159_NC-REBUILD_tuesday,12,40,0,0,OPTIMAL
NC-REBUILD,tuesday,1450116,x_1450116_NC-REBUILD_tuesday,32,40,0,0,OPTIMAL
NC-REBUILD,tuesday,1450210,x_1450210_NC-REBUILD_tuesday,32,40,0,0,OPTIMAL
NC-REBUILD,tuesday,1446295,x_1446295_NC-REBUILD_tuesday,32,40,0,0,OPTIMAL
NC-REBUILD,tuesday,1448054,x_1448054_NC-REBUILD_tuesday,16,40,0,0,OPTIMAL
NC-REBUILD,tuesday,1447544,x_1447544_NC-REBUILD_tuesday,32,40,0,0,OPTIMAL
NC-REBUILD,tuesday,1447328,x_1447328_NC-REBUILD_tuesday,24,40,0,0,OPTIMAL
NC-REBUILD,tuesday,1447336,x_1447336_NC-REBUILD_tuesday,8,40,0,0,OPTIMAL
NC-REBUILD,wednesday,1441822,x_1441822_NC-REBUILD_wednesday,12,40,0,0,OPTIMAL
NC-REBUILD,wednesday,1448643,x_1448643_NC-REBUILD_wednesday,8,40,0,0,OPTIMAL
NC-REBUILD,wednesday,1442882,x_1442882_NC-REBUILD_wednesday,32,40,0,0,OPTIMAL
NC-REBUILD,wednesday,1442883,x_1442883_NC-REBUILD_wednesday,32,40,1,32,OPTIMAL
NC-REBUILD,wednesday,1448480,x_1448480_NC-REBUILD_wednesday,32,40,0,0,OPTIMAL
NC-REBUILD,wednesday,1450159,x_1450159_NC-REBUILD_wednesday,12,40,0,0,OPTIMAL
NC-REBUILD,wednesday,1450116,x_1450116_NC-REBUILD_wednesday,32,40,0,0,OPTIMAL
NC-REBUILD,wednesday,1450210,x_1450210_NC-REBUILD_wednesday,32,40,0,0,OPTIMAL
NC-REBUILD,wednesday,1446295,x_1446295_NC-REBUILD_wednesday,32,40,0,0,OPTIMAL
NC-REBUILD,wednesday,1448054,x_1448054_NC-REBUILD_wednesday,16,40,0,0,OPTIMAL
NC-REBUILD,wednesday,1447544,x_1447544_NC-REBUILD_wednesday,32,40,0,0,OPTIMAL
NC-REBUILD,wednesday,1447328,x_1447328_NC-REBUILD_wednesday,24,40,0,0,OPTIMAL
NC-REBUILD,wednesday,1447336,x_1447336_NC-REBUILD_wednesday,8,40,1,8,OPTIMAL
NC-REBUILD,thursday,1441822,x_1441822_NC-REBUILD_thursday,12,40,1,12,OPTIMAL
NC-REBUILD,thursday,1448643,x_1448643_NC-REBUILD_thursday,8,40,0,0,OPTIMAL
NC-REBUILD,thursday,1442882,x_1442882_NC-REBUILD_thursday,32,40,0,0,OPTIMAL
NC-REBUILD,thursday,1442883,x_1442883_NC-REBUILD_thursday,32,40,0,0,OPTIMAL
NC-REBUILD,thursday,1448480,x_1448480_NC-REBUILD_thursday,32,40,0,0,OPTIMAL
NC-REBUILD,thursday,1450159,x_1450159_NC-REBUILD_thursday,12,40,1,12,OPTIMAL
NC-REBUILD,thursday,1450116,x_1450116_NC-REBUILD_thursday,32,40,0,0,OPTIMAL
NC-REBUILD,thursday,1450210,x_1450210_NC-REBUILD_thursday,32,40,0,0,OPTIMAL
NC-REBUILD,thursday,1446295,x_1446295_NC-REBUILD_thursday,32,40,0,0,OPTIMAL
NC-REBUILD,thursday,1448054,x_1448054_NC-REBUILD_thursday,16,40,1,16,OPTIMAL
NC-REBUILD,thursday,1447544,x_1447544_NC-REBUILD_thursday,32,40,0,0,OPTIMAL
NC-REBUILD,thursday,1447328,x_1447328_NC-REBUILD_thursday,24,40,0,0,OPTIMAL
NC-REBUILD,thursday,1447336,x_1447336_NC-REBUILD_thursday,8,40,0,0,OPTIMAL
NC-REBUILD,friday,1441822,x_1441822_NC-REBUILD_friday,12,40,0,0,OPTIMAL
NC-REBUILD,friday,1448643,x_1448643_NC-REBUILD_friday,8,40,0,0,OPTIMAL
NC-REBUILD,friday,1442882,x_1442882_NC-REBUILD_friday,32,40,0,0,OPTIMAL
NC-REBUILD,friday,1442883,x_1442883_NC-REBUILD_friday,32,40,0,0,OPTIMAL
NC-REBUILD,friday,1448480,x_1448480_NC-REBUILD_friday,32,40,0,0,OPTIMAL
NC-REBUILD,friday,1450159,x_1450159_NC-REBUILD_friday,12,40,0,0,OPTIMAL
NC-REBUILD,friday,1450116,x_1450116_NC-REBUILD_friday,32,40,0,0,OPTIMAL
NC-REBUILD,friday,1450210,x_1450210_NC-REBUILD_friday,32,40,0,0,OPTIMAL
NC-REBUILD,friday,1446295,x_1446295_NC-REBUILD_friday,32,40,0,0,OPTIMAL
NC-REBUILD,friday,1448054,x_1448054_NC-REBUILD_friday,16,40,0,0,OPTIMAL
NC-REBUILD,friday,1447544,x_1447544_NC-REBUILD_friday,32,40,1,32,OPTIMAL
NC-REBUILD,friday,1447328,x_1447328_NC-REBUILD_friday,24,40,0,0,OPTIMAL
NC-REBUILD,friday,1447336,x_1447336_NC-REBUILD_friday,8,40,0,0,OPTIMAL
