work_order_id,trade,day,var_name,solver_value,solver_status
1447298,NC-MECHANIC EXE,thursday,x_1447298_NC-MECHANIC EXE_thursday,0,OPTIMAL
1447298,NC-MECHANIC EXE,tuesday,x_1447298_NC-MECHANIC EXE_tuesday,0,OPTIMAL
1447298,NC-MECHANIC EXE,wednesday,x_1447298_NC-MECHANIC EXE_wednesday,0,OPTIMAL
1447300,NC-MECHANIC EXE,friday,x_1447300_NC-MECHANIC EXE_friday,0,OPTIMAL
1447300,NC-MECHANIC EXE,monday,x_1447300_NC-MECHANIC EXE_monday,0,OPTIMAL
1447300,NC-MECHANIC EXE,thursday,x_1447300_NC-MECHANIC EXE_thursday,0,OPTIMAL
1447300,NC-MECHANIC EXE,tuesday,x_1447300_NC-MECHANIC EXE_tuesday,0,OPTIMAL
1447300,NC-MECHANIC EXE,wednesday,x_1447300_NC-MECHANIC EXE_wednesday,0,OPTIMAL
1447305,NC-MECHANIC EXE,friday,x_1447305_NC-MECHANIC EXE_friday,0,OPTIMAL
1447305,NC-MECHANIC EXE,monday,x_1447305_NC-MECHANIC EXE_monday,0,OPTIMAL
1447305,NC-MECHANIC EXE,thursday,x_1447305_NC-MECHANIC EXE_thursday,0,OPTIMAL
1447305,NC-MECHANIC EXE,tuesday,x_1447305_NC-MECHANIC EXE_tuesday,0,OPTIMAL
1447305,NC-MECHANIC EXE,wednesday,x_1447305_NC-MECHANIC EXE_wednesday,0,OPTIMAL
1447324,NC-MECHANIC EXE,friday,x_1447324_NC-MECHANIC EXE_friday,0,OPTIMAL
1447324,NC-MECHANIC EXE,monday,x_1447324_NC-MECHANIC EXE_monday,0,OPTIMAL
1447324,NC-MECHANIC EXE,thursday,x_1447324_NC-MECHANIC EXE_thursday,0,OPTIMAL
1447324,NC-MECHANIC EXE,tuesday,x_1447324_NC-MECHANIC EXE_tuesday,0,OPTIMAL
1447324,NC-MECHANIC EXE,wednesday,x_1447324_NC-MECHANIC EXE_wednesday,0,OPTIMAL
1447328,NC-REBUILD,friday,x_1447328_NC-REBUILD_friday,0,OPTIMAL
1447328,NC-REBUILD,monday,x_1447328_NC-REBUILD_monday,0,OPTIMAL
1447328,NC-REBUILD,thursday,x_1447328_NC-REBUILD_thursday,0,OPTIMAL
1447328,NC-REBUILD,tuesday,x_1447328_NC-REBUILD_tuesday,0,OPTIMAL
1447328,NC-REBUILD,wednesday,x_1447328_NC-REBUILD_wednesday,0,OPTIMAL
1447329,NC-MECHANIC EXE,friday,x_1447329_NC-MECHANIC EXE_friday,0,OPTIMAL
1447329,NC-MECHANIC EXE,monday,x_1447329_NC-MECHANIC EXE_monday,0,OPTIMAL
1447329,NC-MECHANIC EXE,thursday,x_1447329_NC-MECHANIC EXE_thursday,0,OPTIMAL
1447329,NC-MECHANIC EXE,tuesday,x_1447329_NC-MECHANIC EXE_tuesday,0,OPTIMAL
1447329,NC-MECHANIC EXE,wednesday,x_1447329_NC-MECHANIC EXE_wednesday,0,OPTIMAL
1447336,NC-REBUILD,friday,x_1447336_NC-REBUILD_friday,0,OPTIMAL
1447336,NC-REBUILD,monday,x_1447336_NC-REBUILD_monday,0,OPTIMAL
1447336,NC-REBUILD,thursday,x_1447336_NC-REBUILD_thursday,0,OPTIMAL
1447336,NC-REBUILD,tuesday,x_1447336_NC-REBUILD_tuesday,0,OPTIMAL
1447336,NC-REBUILD,wednesday,x_1447336_NC-REBUILD_wednesday,1,OPTIMAL
1447396,NC-MECHANIC EXE,friday,x_1447396_NC-MECHANIC EXE_friday,0,OPTIMAL
1447396,NC-MECHANIC EXE,monday,x_1447396_NC-MECHANIC EXE_monday,0,OPTIMAL
1447396,NC-MECHANIC EXE,thursday,x_1447396_NC-MECHANIC EXE_thursday,0,OPTIMAL
1447396,NC-MECHANIC EXE,tuesday,x_1447396_NC-MECHANIC EXE_tuesday,0,OPTIMAL
1447396,NC-MECHANIC EXE,wednesday,x_1447396_NC-MECHANIC EXE_wednesday,0,OPTIMAL
1447453,NC-E/I,friday,x_1447453_NC-E/I_friday,0,OPTIMAL
1447453,NC-E/I,monday,x_1447453_NC-E/I_monday,0,OPTIMAL
1447453,NC-E/I,saturday,x_1447453_NC-E/I_saturday,0,OPTIMAL
1447453,NC-E/I,sunday,x_1447453_NC-E/I_sunday,0,OPTIMAL
1447453,NC-E/I,thursday,x_1447453_NC-E/I_thursday,0,OPTIMAL
1447453,NC-E/I,tuesday,x_1447453_NC-E/I_tuesday,0,OPTIMAL
1447453,NC-E/I,wednesday,x_1447453_NC-E/I_wednesday,1,OPTIMAL
1447469,NC-EQUIPMENT,friday,x_1447469_NC-EQUIPMENT_friday,0,OPTIMAL
1447469,NC-EQUIPMENT,monday,x_1447469_NC-EQUIPMENT_monday,0,OPTIMAL
1447469,NC-EQUIPMENT,thursday,x_1447469_NC-EQUIPMENT_thursday,0,OPTIMAL
1447469,NC-EQUIPMENT,tuesday,x_1447469_NC-EQUIPMENT_tuesday,1,OPTIMAL
1447469,NC-EQUIPMENT,wednesday,x_1447469_NC-EQUIPMENT_wednesday,0,OPTIMAL
1447506,NC-E/I,friday,x_1447506_NC-E/I_friday,0,OPTIMAL
1447506,NC-E/I,monday,x_1447506_NC-E/I_monday,0,OPTIMAL
1447506,NC-E/I,saturday,x_1447506_NC-E/I_saturday,0,OPTIMAL
1447506,NC-E/I,sunday,x_1447506_NC-E/I_sunday,0,OPTIMAL
1447506,NC-E/I,thursday,x_1447506_NC-E/I_thursday,0,OPTIMAL
1447506,NC-E/I,tuesday,x_1447506_NC-E/I_tuesday,0,OPTIMAL
1447506,NC-E/I,wednesday,x_1447506_NC-E/I_wednesday,1,OPTIMAL
1447536,NC-MECHANIC EXE,friday,x_1447536_NC-MECHANIC EXE_friday,0,OPTIMAL
1447536,NC-MECHANIC EXE,monday,x_1447536_NC-MECHANIC EXE_monday,0,OPTIMAL
1447536,NC-MECHANIC EXE,thursday,x_1447536_NC-MECHANIC EXE_thursday,0,OPTIMAL
1447536,NC-MECHANIC EXE,tuesday,x_1447536_NC-MECHANIC EXE_tuesday,0,OPTIMAL
1447536,NC-MECHANIC EXE,wednesday,x_1447536_NC-MECHANIC EXE_wednesday,0,OPTIMAL
1447542,NC-MECHANIC EXE,friday,x_1447542_NC-MECHANIC EXE_friday,0,OPTIMAL
1447542,NC-MECHANIC EXE,monday,x_1447542_NC-MECHANIC EXE_monday,1,OPTIMAL
1447542,NC-MECHANIC EXE,thursday,x_1447542_NC-MECHANIC EXE_thursday,0,OPTIMAL
1447542,NC-MECHANIC EXE,tuesday,x_1447542_NC-MECHANIC EXE_tuesday,0,OPTIMAL
1447542,NC-MECHANIC EXE,wednesday,x_1447542_NC-MECHANIC EXE_wednesday,0,OPTIMAL
1447544,NC-REBUILD,friday,x_1447544_NC-REBUILD_friday,1,OPTIMAL
1447544,NC-REBUILD,monday,x_1447544_NC-REBUILD_monday,0,OPTIMAL
1447544,NC-REBUILD,thursday,x_1447544_NC-REBUILD_thursday,0,OPTIMAL
1447544,NC-REBUILD,tuesday,x_1447544_NC-REBUILD_tuesday,0,OPTIMAL
1447544,NC-REBUILD,wednesday,x_1447544_NC-REBUILD_wednesday,0,OPTIMAL
1447569,NC-LUBRICATOR,friday,x_1447569_NC-LUBRICATOR_friday,0,OPTIMAL
1447569,NC-LUBRICATOR,monday,x_1447569_NC-LUBRICATOR_monday,1,OPTIMAL
1447569,NC-LUBRICATOR,thursday,x_1447569_NC-LUBRICATOR_thursday,0,OPTIMAL
1447569,NC-LUBRICATOR,tuesday,x_1447569_NC-LUBRICATOR_tuesday,0,OPTIMAL
1447569,NC-LUBRICATOR,wednesday,x_1447569_NC-LUBRICATOR_wednesday,0,OPTIMAL
1448054,NC-REBUILD,friday,x_1448054_NC-REBUILD_friday,0,OPTIMAL
1448054,NC-REBUILD,monday,x_1448054_NC-REBUILD_monday,0,OPTIMAL
1448054,NC-REBUILD,thursday,x_1448054_NC-REBUILD_thursday,1,OPTIMAL
1448054,NC-REBUILD,tuesday,x_1448054_NC-REBUILD_tuesday,0,OPTIMAL
1448054,NC-REBUILD,wednesday,x_1448054_NC-REBUILD_wednesday,0,OPTIMAL
1448081,NC-EQUIPMENT,friday,x_1448081_NC-EQUIPMENT_friday,1,OPTIMAL
1448081,NC-EQUIPMENT,monday,x_1448081_NC-EQUIPMENT_monday,0,OPTIMAL
1448081,NC-EQUIPMENT,thursday,x_1448081_NC-EQUIPMENT_thursday,0,OPTIMAL
1448081,NC-EQUIPMENT,tuesday,x_1448081_NC-EQUIPMENT_tuesday,0,OPTIMAL
1448081,NC-EQUIPMENT,wednesday,x_1448081_NC-EQUIPMENT_wednesday,0,OPTIMAL
1448084,NC-LUBRICATOR,friday,x_1448084_NC-LUBRICATOR_friday,0,OPTIMAL
1448084,NC-LUBRICATOR,monday,x_1448084_NC-LUBRICATOR_monday,0,OPTIMAL
1448084,NC-LUBRICATOR,thursday,x_1448084_NC-LUBRICATOR_thursday,0,OPTIMAL
1448084,NC-LUBRICATOR,tuesday,x_1448084_NC-LUBRICATOR_tuesday,1,OPTIMAL
1448084,NC-LUBRICATOR,wednesday,x_1448084_NC-LUBRICATOR_wednesday,0,OPTIMAL
1448462,NC-E/I,friday,x_1448462_NC-E/I_friday,0,OPTIMAL
1448462,NC-E/I,monday,x_1448462_NC-E/I_monday,0,OPTIMAL
1448462,NC-E/I,saturday,x_1448462_NC-E/I_saturday,0,OPTIMAL
1448462,NC-E/I,sunday,x_1448462_NC-E/I_sunday,0,OPTIMAL
1448462,NC-E/I,thursday,x_1448462_NC-E/I_thursday,0,OPTIMAL
1448462,NC-E/I,tuesday,x_1448462_NC-E/I_tuesday,0,OPTIMAL
1448462,NC-E/I,wednesday,x_1448462_NC-E/I_wednesday,0,OPTIMAL
1448469,NC-MECHANIC EXE,friday,x_1448469_NC-MECHANIC EXE_friday,0,OPTIMAL
1448469,NC-MECHANIC EXE,monday,x_1448469_NC-MECHANIC EXE_monday,0,OPTIMAL
1448469,NC-MECHANIC EXE,thursday,x_1448469_NC-MECHANIC EXE_thursday,0,OPTIMAL
1448469,NC-MECHANIC EXE,tuesday,x_1448469_NC-MECHANIC EXE_tuesday,0,OPTIMAL
1448469,NC-MECHANIC EXE,wednesday,x_1448469_NC-MECHANIC EXE_wednesday,0,OPTIMAL
1448470,NC-E/I,friday,x_1448470_NC-E/I_friday,1,OPTIMAL
1448470,NC-E/I,monday,x_1448470_NC-E/I_monday,0,OPTIMAL
1448470,NC-E/I,saturday,x_1448470_NC-E/I_saturday,0,OPTIMAL
1448470,NC-E/I,sunday,x_1448470_NC-E/I_sunday,0,OPTIMAL
1448470,NC-E/I,thursday,x_1448470_NC-E/I_thursday,0,OPTIMAL
1448470,NC-E/I,tuesday,x_1448470_NC-E/I_tuesday,0,OPTIMAL
1448470,NC-E/I,wednesday,x_1448470_NC-E/I_wednesday,0,OPTIMAL
1448480,NC-REBUILD,friday,x_1448480_NC-REBUILD_friday,0,OPTIMAL
1448480,NC-REBUILD,monday,x_1448480_NC-REBUILD_monday,0,OPTIMAL
1448480,NC-REBUILD,thursday,x_1448480_NC-REBUILD_thursday,0,OPTIMAL
1448480,NC-REBUILD,tuesday,x_1448480_NC-REBUILD_tuesday,0,OPTIMAL
1448480,NC-REBUILD,wednesday,x_1448480_NC-REBUILD_wednesday,0,OPTIMAL
1448482,NC-MECHANIC EXE,friday,x_1448482_NC-MECHANIC EXE_friday,0,OPTIMAL
1448482,NC-MECHANIC EXE,monday,x_1448482_NC-MECHANIC EXE_monday,0,OPTIMAL
1448482,NC-MECHANIC EXE,thursday,x_1448482_NC-MECHANIC EXE_thursday,0,OPTIMAL
1448482,NC-MECHANIC EXE,tuesday,x_1448482_NC-MECHANIC EXE_tuesday,0,OPTIMAL
1448482,NC-MECHANIC EXE,wednesday,x_1448482_NC-MECHANIC EXE_wednesday,0,OPTIMAL
1448622,NC-MECHANIC EXE,friday,x_1448622_NC-MECHANIC EXE_friday,0,OPTIMAL
1448622,NC-MECHANIC EXE,monday,x_1448622_NC-MECHANIC EXE_monday,0,OPTIMAL
1448622,NC-MECHANIC EXE,thursday,x_1448622_NC-MECHANIC EXE_thursday,0,OPTIMAL
1448622,NC-MECHANIC EXE,tuesday,x_1448622_NC-MECHANIC EXE_tuesday,0,OPTIMAL
1448622,NC-MECHANIC EXE,wednesday,x_1448622_NC-MECHANIC EXE_wednesday,0,OPTIMAL
1448643,NC-REBUILD,friday,x_1448643_NC-REBUILD_friday,0,OPTIMAL
1448643,NC-REBUILD,monday,x_1448643_NC-REBUILD_monday,0,OPTIMAL
1448643,NC-REBUILD,thursday,x_1448643_NC-REBUILD_thursday,0,OPTIMAL
1448643,NC-REBUILD,tuesday,x_1448643_NC-REBUILD_tuesday,1,OPTIMAL
1448643,NC-REBUILD,wednesday,x_1448643_NC-REBUILD_wednesday,0,OPTIMAL
1448665,NC-LUBRICATOR,friday,x_1448665_NC-LUBRICATOR_friday,0,OPTIMAL
1448665,NC-LUBRICATOR,monday,x_1448665_NC-LUBRICATOR_monday,0,OPTIMAL
1448665,NC-LUBRICATOR,thursday,x_1448665_NC-LUBRICATOR_thursday,0,OPTIMAL
1448665,NC-LUBRICATOR,tuesday,x_1448665_NC-LUBRICATOR_tuesday,0,OPTIMAL
1448665,NC-LUBRICATOR,wednesday,x_1448665_NC-LUBRICATOR_wednesday,0,OPTIMAL
1448667,NC-LUBRICATOR,friday,x_1448667_NC-LUBRICATOR_friday,0,OPTIMAL
1448667,NC-LUBRICATOR,monday,x_1448667_NC-LUBRICATOR_monday,0,OPTIMAL
1448667,NC-LUBRICATOR,thursday,x_1448667_NC-LUBRICATOR_thursday,1,OPTIMAL
1448667,NC-LUBRICATOR,tuesday,x_1448667_NC-LUBRICATOR_tuesday,0,OPTIMAL
1448667,NC-LUBRICATOR,wednesday,x_1448667_NC-LUBRICATOR_wednesday,0,OPTIMAL
1448676,NC-LUBRICATOR,friday,x_1448676_NC-LUBRICATOR_friday,0,OPTIMAL
1448676,NC-LUBRICATOR,monday,x_1448676_NC-LUBRICATOR_monday,0,OPTIMAL
1448676,NC-LUBRICATOR,thursday,x_1448676_NC-LUBRICATOR_thursday,1,OPTIMAL
1448676,NC-LUBRICATOR,tuesday,x_1448676_NC-LUBRICATOR_tuesday,0,OPTIMAL
1448676,NC-LUBRICATOR,wednesday,x_1448676_NC-LUBRICATOR_wednesday,0,OPTIMAL
1448677,NC-LUBRICATOR,friday,x_1448677_NC-LUBRICATOR_friday,0,OPTIMAL
1448677,NC-LUBRICATOR,monday,x_1448677_NC-LUBRICATOR_monday,0,OPTIMAL
1448677,NC-LUBRICATOR,thursday,x_1448677_NC-LUBRICATOR_thursday,0,OPTIMAL
1448677,NC-LUBRICATOR,tuesday,x_1448677_NC-LUBRICATOR_tuesday,0,OPTIMAL
1448677,NC-LUBRICATOR,wednesday,x_1448677_NC-LUBRICATOR_wednesday,1,OPTIMAL
1448702,NC-MECHANIC EXE,friday,x_1448702_NC-MECHANIC EXE_friday,1,OPTIMAL
1448702,NC-MECHANIC EXE,monday,x_1448702_NC-MECHANIC EXE_monday,0,OPTIMAL
1448702,NC-MECHANIC EXE,thursday,x_1448702_NC-MECHANIC EXE_thursday,0,OPTIMAL
1448702,NC-MECHANIC EXE,tuesday,x_1448702_NC-MECHANIC EXE_tuesday,0,OPTIMAL
1448702,NC-MECHANIC EXE,wednesday,x_1448702_NC-MECHANIC EXE_wednesday,0,OPTIMAL
1448703,NC-MECHANIC EXE,friday,x_1448703_NC-MECHANIC EXE_friday,0,OPTIMAL
1448703,NC-MECHANIC EXE,monday,x_1448703_NC-MECHANIC EXE_monday,0,OPTIMAL
1448703,NC-MECHANIC EXE,thursday,x_1448703_NC-MECHANIC EXE_thursday,0,OPTIMAL
1448703,NC-MECHANIC EXE,tuesday,x_1448703_NC-MECHANIC EXE_tuesday,0,OPTIMAL
1448703,NC-MECHANIC EXE,wednesday,x_1448703_NC-MECHANIC EXE_wednesday,0,OPTIMAL
1448706,NC-LUBRICATOR,friday,x_1448706_NC-LUBRICATOR_friday,0,OPTIMAL
1448706,NC-LUBRICATOR,monday,x_1448706_NC-LUBRICATOR_monday,1,OPTIMAL
1448706,NC-LUBRICATOR,thursday,x_1448706_NC-LUBRICATOR_thursday,0,OPTIMAL
1448706,NC-LUBRICATOR,tuesday,x_1448706_NC-LUBRICATOR_tuesday,0,OPTIMAL
1448706,NC-LUBRICATOR,wednesday,x_1448706_NC-LUBRICATOR_wednesday,0,OPTIMAL
1448711,NC-MECHANIC EXE,friday,x_1448711_NC-MECHANIC EXE_friday,0,OPTIMAL
1448711,NC-MECHANIC EXE,monday,x_1448711_NC-MECHANIC EXE_monday,0,OPTIMAL
1448711,NC-MECHANIC EXE,thursday,x_1448711_NC-MECHANIC EXE_thursday,0,OPTIMAL
1448711,NC-MECHANIC EXE,tuesday,x_1448711_NC-MECHANIC EXE_tuesday,0,OPTIMAL
1448711,NC-MECHANIC EXE,wednesday,x_1448711_NC-MECHANIC EXE_wednesday,0,OPTIMAL
1448714,NC-LUBRICATOR,friday,x_1448714_NC-LUBRICATOR_friday,0,OPTIMAL
1448714,NC-LUBRICATOR,monday,x_1448714_NC-LUBRICATOR_monday,1,OPTIMAL
1448714,NC-LUBRICATOR,thursday,x_1448714_NC-LUBRICATOR_thursday,0,OPTIMAL
1448714,NC-LUBRICATOR,tuesday,x_1448714_NC-LUBRICATOR_tuesday,0,OPTIMAL
1448714,NC-LUBRICATOR,wednesday,x_1448714_NC-LUBRICATOR_wednesday,0,OPTIMAL
1448719,NC-LUBRICATOR,friday,x_1448719_NC-LUBRICATOR_friday,0,OPTIMAL
1448719,NC-LUBRICATOR,monday,x_1448719_NC-LUBRICATOR_monday,0,OPTIMAL
1448719,NC-LUBRICATOR,thursday,x_1448719_NC-LUBRICATOR_thursday,0,OPTIMAL
1448719,NC-LUBRICATOR,tuesday,x_1448719_NC-LUBRICATOR_tuesday,0,OPTIMAL
1448719,NC-LUBRICATOR,wednesday,x_1448719_NC-LUBRICATOR_wednesday,1,OPTIMAL
1448781,NC-LUBRICATOR,friday,x_1448781_NC-LUBRICATOR_friday,0,OPTIMAL
1448781,NC-LUBRICATOR,monday,x_1448781_NC-LUBRICATOR_monday,0,OPTIMAL
1448781,NC-LUBRICATOR,thursday,x_1448781_NC-LUBRICATOR_thursday,0,OPTIMAL
1448781,NC-LUBRICATOR,tuesday,x_1448781_NC-LUBRICATOR_tuesday,0,OPTIMAL
1448781,NC-LUBRICATOR,wednesday,x_1448781_NC-LUBRICATOR_wednesday,1,OPTIMAL
1448783,NC-LUBRICATOR,friday,x_1448783_NC-LUBRICATOR_friday,0,OPTIMAL
1448783,NC-LUBRICATOR,monday,x_1448783_NC-LUBRICATOR_monday,0,OPTIMAL
1448783,NC-LUBRICATOR,thursday,x_1448783_NC-LUBRICATOR_thursday,0,OPTIMAL
1448783,NC-LUBRICATOR,tuesday,x_1448783_NC-LUBRICATOR_tuesday,0,OPTIMAL
1448783,NC-LUBRICATOR,wednesday,x_1448783_NC-LUBRICATOR_wednesday,0,OPTIMAL
1448794,NC-E/I,friday,x_1448794_NC-E/I_friday,0,OPTIMAL
1448794,NC-E/I,monday,x_1448794_NC-E/I_monday,0,OPTIMAL
1448794,NC-E/I,saturday,x_1448794_NC-E/I_saturday,0,OPTIMAL
1448794,NC-E/I,sunday,x_1448794_NC-E/I_sunday,0,OPTIMAL
1448794,NC-E/I,thursday,x_1448794_NC-E/I_thursday,0,OPTIMAL
1448794,NC-E/I,tuesday,x_1448794_NC-E/I_tuesday,0,OPTIMAL
1448794,NC-E/I,wednesday,x_1448794_NC-E/I_wednesday,0,OPTIMAL
1448804,NC-LUBRICATOR,friday,x_1448804_NC-LUBRICATOR_friday,1,OPTIMAL
1448804,NC-LUBRICATOR,monday,x_1448804_NC-LUBRICATOR_monday,0,OPTIMAL
1448804,NC-LUBRICATOR,thursday,x_1448804_NC-LUBRICATOR_thursday,0,OPTIMAL
1448804,NC-LUBRICATOR,tuesday,x_1448804_NC-LUBRICATOR_tuesday,0,OPTIMAL
1448804,NC-LUBRICATOR,wednesday,x_1448804_NC-LUBRICATOR_wednesday,0,OPTIMAL
1448807,NC-LUBRICATOR,friday,x_1448807_NC-LUBRICATOR_friday,0,OPTIMAL
1448807,NC-LUBRICATOR,monday,x_1448807_NC-LUBRICATOR_monday,0,OPTIMAL
1448807,NC-LUBRICATOR,thursday,x_1448807_NC-LUBRICATOR_thursday,0,OPTIMAL
1448807,NC-LUBRICATOR,tuesday,x_1448807_NC-LUBRICATOR_tuesday,0,OPTIMAL
1448807,NC-LUBRICATOR,wednesday,x_1448807_NC-LUBRICATOR_wednesday,1,OPTIMAL
1448835,NC-LUBRICATOR,friday,x_1448835_NC-LUBRICATOR_friday,1,OPTIMAL
1448835,NC-LUBRICATOR,monday,x_1448835_NC-LUBRICATOR_monday,0,OPTIMAL
1448835,NC-LUBRICATOR,thursday,x_1448835_NC-LUBRICATOR_thursday,0,OPTIMAL
1448835,NC-LUBRICATOR,tuesday,x_1448835_NC-LUBRICATOR_tuesday,0,OPTIMAL
1448835,NC-LUBRICATOR,wednesday,x_1448835_NC-LUBRICATOR_wednesday,0,OPTIMAL
1448840,NC-LUBRICATOR,friday,x_1448840_NC-LUBRICATOR_friday,0,OPTIMAL
1448840,NC-LUBRICATOR,monday,x_1448840_NC-LUBRICATOR_monday,0,OPTIMAL
1448840,NC-LUBRICATOR,thursday,x_1448840_NC-LUBRICATOR_thursday,0,OPTIMAL
1448840,NC-LUBRICATOR,tuesday,x_1448840_NC-LUBRICATOR_tuesday,1,OPTIMAL
1448840,NC-LUBRICATOR,wednesday,x_1448840_NC-LUBRICATOR_wednesday,0,OPTIMAL
1448845,NC-E/I,friday,x_1448845_NC-E/I_friday,0,OPTIMAL
1448845,NC-E/I,monday,x_1448845_NC-E/I_monday,0,OPTIMAL
1448845,NC-E/I,saturday,x_1448845_NC-E/I_saturday,0,OPTIMAL
1448845,NC-E/I,sunday,x_1448845_NC-E/I_sunday,0,OPTIMAL
1448845,NC-E/I,thursday,x_1448845_NC-E/I_thursday,0,OPTIMAL
1448845,NC-E/I,tuesday,x_1448845_NC-E/I_tuesday,0,OPTIMAL
1448845,NC-E/I,wednesday,x_1448845_NC-E/I_wednesday,1,OPTIMAL
1448846,NC-MECHANIC EXE,friday,x_1448846_NC-MECHANIC EXE_friday,0,OPTIMAL
1448846,NC-MECHANIC EXE,monday,x_1448846_NC-MECHANIC EXE_monday,0,OPTIMAL
1448846,NC-MECHANIC EXE,thursday,x_1448846_NC-MECHANIC EXE_thursday,0,OPTIMAL
1448846,NC-MECHANIC EXE,tuesday,x_1448846_NC-MECHANIC EXE_tuesday,0,OPTIMAL
