work_order_id,trade,day,var_name,solver_value,solver_status
1449125,NC-LUBRICATOR,wednesday,x_1449125_NC-LUBRICATOR_wednesday,0,OPTIMAL
1449131,NC-MECHANIC EXE,friday,x_1449131_NC-MECHANIC EXE_friday,0,OPTIMAL
1449131,NC-MECHANIC EXE,monday,x_1449131_NC-MECHANIC EXE_monday,1,OPTIMAL
1449131,NC-MECHANIC EXE,thursday,x_1449131_NC-MECHANIC EXE_thursday,0,OPTIMAL
1449131,NC-MECHANIC EXE,tuesday,x_1449131_NC-MECHANIC EXE_tuesday,0,OPTIMAL
1449131,NC-MECHANIC EXE,wednesday,x_1449131_NC-MECHANIC EXE_wednesday,0,OPTIMAL
1449132,NC-MECHANIC EXE,friday,x_1449132_NC-MECHANIC EXE_friday,0,OPTIMAL
1449132,NC-MECHANIC EXE,monday,x_1449132_NC-MECHANIC EXE_monday,1,OPTIMAL
1449132,NC-MECHANIC EXE,thursday,x_1449132_NC-MECHANIC EXE_thursday,0,OPTIMAL
1449132,NC-MECHANIC EXE,tuesday,x_1449132_NC-MECHANIC EXE_tuesday,0,OPTIMAL
1449132,NC-MECHANIC EXE,wednesday,x_1449132_NC-MECHANIC EXE_wednesday,0,OPTIMAL
1449133,NC-MECHANIC EXE,friday,x_1449133_NC-MECHANIC EXE_friday,0,OPTIMAL
1449133,NC-MECHANIC EXE,monday,x_1449133_NC-MECHANIC EXE_monday,0,OPTIMAL
1449133,NC-MECHANIC EXE,thursday,x_1449133_NC-MECHANIC EXE_thursday,0,OPTIMAL
1449133,NC-MECHANIC EXE,tuesday,x_1449133_NC-MECHANIC EXE_tuesday,0,OPTIMAL
1449133,NC-MECHANIC EXE,wednesday,x_1449133_NC-MECHANIC EXE_wednesday,1,OPTIMAL
1449134,NC-MECHANIC EXE,friday,x_1449134_NC-MECHANIC EXE_friday,0,OPTIMAL
1449134,NC-MECHANIC EXE,monday,x_1449134_NC-MECHANIC EXE_monday,0,OPTIMAL
1449134,NC-MECHANIC EXE,thursday,x_1449134_NC-MECHANIC EXE_thursday,0,OPTIMAL
1449134,NC-MECHANIC EXE,tuesday,x_1449134_NC-MECHANIC EXE_tuesday,1,OPTIMAL
1449134,NC-MECHANIC EXE,wednesday,x_1449134_NC-MECHANIC EXE_wednesday,0,OPTIMAL
1449135,NC-MECHANIC EXE,friday,x_1449135_NC-MECHANIC EXE_friday,0,OPTIMAL
1449135,NC-MECHANIC EXE,monday,x_1449135_NC-MECHANIC EXE_monday,0,OPTIMAL
1449135,NC-MECHANIC EXE,thursday,x_1449135_NC-MECHANIC EXE_thursday,0,OPTIMAL
1449135,NC-MECHANIC EXE,tuesday,x_1449135_NC-MECHANIC EXE_tuesday,1,OPTIMAL
1449135,NC-MECHANIC EXE,wednesday,x_1449135_NC-MECHANIC EXE_wednesday,0,OPTIMAL
1449136,NC-MECHANIC EXE,friday,x_1449136_NC-MECHANIC EXE_friday,1,OPTIMAL
1449136,NC-MECHANIC EXE,monday,x_1449136_NC-MECHANIC EXE_monday,0,OPTIMAL
1449136,NC-MECHANIC EXE,thursday,x_1449136_NC-MECHANIC EXE_thursday,0,OPTIMAL
1449136,NC-MECHANIC EXE,tuesday,x_1449136_NC-MECHANIC EXE_tuesday,0,OPTIMAL
1449136,NC-MECHANIC EXE,wednesday,x_1449136_NC-MECHANIC EXE_wednesday,0,OPTIMAL
1449138,NC-LUBRICATOR,friday,x_1449138_NC-LUBRICATOR_friday,0,OPTIMAL
1449138,NC-LUBRICATOR,monday,x_1449138_NC-LUBRICATOR_monday,0,OPTIMAL
1449138,NC-LUBRICATOR,thursday,x_1449138_NC-LUBRICATOR_thursday,0,OPTIMAL
1449138,NC-LUBRICATOR,tuesday,x_1449138_NC-LUBRICATOR_tuesday,0,OPTIMAL
1449138,NC-LUBRICATOR,wednesday,x_1449138_NC-LUBRICATOR_wednesday,0,OPTIMAL
1449144,NC-LUBRICATOR,friday,x_1449144_NC-LUBRICATOR_friday,0,OPTIMAL
1449144,NC-LUBRICATOR,monday,x_1449144_NC-LUBRICATOR_monday,0,OPTIMAL
1449144,NC-LUBRICATOR,thursday,x_1449144_NC-LUBRICATOR_thursday,0,OPTIMAL
1449144,NC-LUBRICATOR,tuesday,x_1449144_NC-LUBRICATOR_tuesday,0,OPTIMAL
1449144,NC-LUBRICATOR,wednesday,x_1449144_NC-LUBRICATOR_wednesday,0,OPTIMAL
1449155,NC-LUBRICATOR,friday,x_1449155_NC-LUBRICATOR_friday,0,OPTIMAL
1449155,NC-LUBRICATOR,monday,x_1449155_NC-LUBRICATOR_monday,0,OPTIMAL
1449155,NC-LUBRICATOR,thursday,x_1449155_NC-LUBRICATOR_thursday,0,OPTIMAL
1449155,NC-LUBRICATOR,tuesday,x_1449155_NC-LUBRICATOR_tuesday,0,OPTIMAL
1449155,NC-LUBRICATOR,wednesday,x_1449155_NC-LUBRICATOR_wednesday,0,OPTIMAL
1449156,NC-LUBRICATOR,friday,x_1449156_NC-LUBRICATOR_friday,1,OPTIMAL
1449156,NC-LUBRICATOR,monday,x_1449156_NC-LUBRICATOR_monday,0,OPTIMAL
1449156,NC-LUBRICATOR,thursday,x_1449156_NC-LUBRICATOR_thursday,0,OPTIMAL
1449156,NC-LUBRICATOR,tuesday,x_1449156_NC-LUBRICATOR_tuesday,0,OPTIMAL
1449156,NC-LUBRICATOR,wednesday,x_1449156_NC-LUBRICATOR_wednesday,0,OPTIMAL
1449159,NC-LUBRICATOR,friday,x_1449159_NC-LUBRICATOR_friday,0,OPTIMAL
1449159,NC-LUBRICATOR,monday,x_1449159_NC-LUBRICATOR_monday,0,OPTIMAL
1449159,NC-LUBRICATOR,thursday,x_1449159_NC-LUBRICATOR_thursday,0,OPTIMAL
1449159,NC-LUBRICATOR,tuesday,x_1449159_NC-LUBRICATOR_tuesday,0,OPTIMAL
1449159,NC-LUBRICATOR,wednesday,x_1449159_NC-LUBRICATOR_wednesday,0,OPTIMAL
1449160,NC-LUBRICATOR,friday,x_1449160_NC-LUBRICATOR_friday,1,OPTIMAL
1449160,NC-LUBRICATOR,monday,x_1449160_NC-LUBRICATOR_monday,0,OPTIMAL
1449160,NC-LUBRICATOR,thursday,x_1449160_NC-LUBRICATOR_thursday,0,OPTIMAL
1449160,NC-LUBRICATOR,tuesday,x_1449160_NC-LUBRICATOR_tuesday,0,OPTIMAL
1449160,NC-LUBRICATOR,wednesday,x_1449160_NC-LUBRICATOR_wednesday,0,OPTIMAL
1449196,NC-LUBRICATOR,friday,x_1449196_NC-LUBRICATOR_friday,0,OPTIMAL
1449196,NC-LUBRICATOR,monday,x_1449196_NC-LUBRICATOR_monday,1,OPTIMAL
1449196,NC-LUBRICATOR,thursday,x_1449196_NC-LUBRICATOR_thursday,0,OPTIMAL
1449196,NC-LUBRICATOR,tuesday,x_1449196_NC-LUBRICATOR_tuesday,0,OPTIMAL
1449196,NC-LUBRICATOR,wednesday,x_1449196_NC-LUBRICATOR_wednesday,0,OPTIMAL
1449332,NC-LUBRICATOR,friday,x_1449332_NC-LUBRICATOR_friday,0,OPTIMAL
1449332,NC-LUBRICATOR,monday,x_1449332_NC-LUBRICATOR_monday,0,OPTIMAL
1449332,NC-LUBRICATOR,thursday,x_1449332_NC-LUBRICATOR_thursday,0,OPTIMAL
1449332,NC-LUBRICATOR,tuesday,x_1449332_NC-LUBRICATOR_tuesday,0,OPTIMAL
1449332,NC-LUBRICATOR,wednesday,x_1449332_NC-LUBRICATOR_wednesday,0,OPTIMAL
1449857,NC-E/I,friday,x_1449857_NC-E/I_friday,0,OPTIMAL
1449857,NC-E/I,monday,x_1449857_NC-E/I_monday,0,OPTIMAL
1449857,NC-E/I,saturday,x_1449857_NC-E/I_saturday,0,OPTIMAL
1449857,NC-E/I,sunday,x_1449857_NC-E/I_sunday,0,OPTIMAL
1449857,NC-E/I,thursday,x_1449857_NC-E/I_thursday,0,OPTIMAL
1449857,NC-E/I,tuesday,x_1449857_NC-E/I_tuesday,1,OPTIMAL
1449857,NC-E/I,wednesday,x_1449857_NC-E/I_wednesday,0,OPTIMAL
1450113,NC-MECHANIC EXE,friday,x_1450113_NC-MECHANIC EXE_friday,0,OPTIMAL
1450113,NC-MECHANIC EXE,monday,x_1450113_NC-MECHANIC EXE_monday,0,OPTIMAL
1450113,NC-MECHANIC EXE,thursday,x_1450113_NC-MECHANIC EXE_thursday,0,OPTIMAL
1450113,NC-MECHANIC EXE,tuesday,x_1450113_NC-MECHANIC EXE_tuesday,0,OPTIMAL
1450113,NC-MECHANIC EXE,wednesday,x_1450113_NC-MECHANIC EXE_wednesday,0,OPTIMAL
1450116,NC-REBUILD,friday,x_1450116_NC-REBUILD_friday,0,OPTIMAL
1450116,NC-REBUILD,monday,x_1450116_NC-REBUILD_monday,0,OPTIMAL
1450116,NC-REBUILD,thursday,x_1450116_NC-REBUILD_thursday,0,OPTIMAL
1450116,NC-REBUILD,tuesday,x_1450116_NC-REBUILD_tuesday,0,OPTIMAL
1450116,NC-REBUILD,wednesday,x_1450116_NC-REBUILD_wednesday,0,OPTIMAL
1450120,NC-E/I,friday,x_1450120_NC-E/I_friday,0,OPTIMAL
1450120,NC-E/I,monday,x_1450120_NC-E/I_monday,0,OPTIMAL
1450120,NC-E/I,saturday,x_1450120_NC-E/I_saturday,0,OPTIMAL
1450120,NC-E/I,sunday,x_1450120_NC-E/I_sunday,0,OPTIMAL
1450120,NC-E/I,thursday,x_1450120_NC-E/I_thursday,0,OPTIMAL
1450120,NC-E/I,tuesday,x_1450120_NC-E/I_tuesday,0,OPTIMAL
1450120,NC-E/I,wednesday,x_1450120_NC-E/I_wednesday,0,OPTIMAL
1450128,NC-E/I,friday,x_1450128_NC-E/I_friday,0,OPTIMAL
1450128,NC-E/I,monday,x_1450128_NC-E/I_monday,0,OPTIMAL
1450128,NC-E/I,saturday,x_1450128_NC-E/I_saturday,0,OPTIMAL
1450128,NC-E/I,sunday,x_1450128_NC-E/I_sunday,0,OPTIMAL
1450128,NC-E/I,thursday,x_1450128_NC-E/I_thursday,0,OPTIMAL
1450128,NC-E/I,tuesday,x_1450128_NC-E/I_tuesday,0,OPTIMAL
1450128,NC-E/I,wednesday,x_1450128_NC-E/I_wednesday,0,OPTIMAL
1450151,NC-E/I,friday,x_1450151_NC-E/I_friday,0,OPTIMAL
1450151,NC-E/I,monday,x_1450151_NC-E/I_monday,0,OPTIMAL
1450151,NC-E/I,saturday,x_1450151_NC-E/I_saturday,0,OPTIMAL
1450151,NC-E/I,sunday,x_1450151_NC-E/I_sunday,0,OPTIMAL
1450151,NC-E/I,thursday,x_1450151_NC-E/I_thursday,0,OPTIMAL
1450151,NC-E/I,tuesday,x_1450151_NC-E/I_tuesday,0,OPTIMAL
1450151,NC-E/I,wednesday,x_1450151_NC-E/I_wednesday,0,OPTIMAL
1450159,NC-REBUILD,friday,x_1450159_NC-REBUILD_friday,0,OPTIMAL
1450159,NC-REBUILD,monday,x_1450159_NC-REBUILD_monday,0,OPTIMAL
1450159,NC-REBUILD,thursday,x_1450159_NC-REBUILD_thursday,1,OPTIMAL
1450159,NC-REBUILD,tuesday,x_1450159_NC-REBUILD_tuesday,0,OPTIMAL
1450159,NC-REBUILD,wednesday,x_1450159_NC-REBUILD_wednesday,0,OPTIMAL
1450210,NC-REBUILD,friday,x_1450210_NC-REBUILD_friday,0,OPTIMAL
1450210,NC-REBUILD,monday,x_1450210_NC-REBUILD_monday,0,OPTIMAL
1450210,NC-REBUILD,thursday,x_1450210_NC-REBUILD_thursday,0,OPTIMAL
1450210,NC-REBUILD,tuesday,x_1450210_NC-REBUILD_tuesday,0,OPTIMAL
1450210,NC-REBUILD,wednesday,x_1450210_NC-REBUILD_wednesday,0,OPTIMAL
1450222,NC-MECHANIC EXE,friday,x_1450222_NC-MECHANIC EXE_friday,0,OPTIMAL
1450222,NC-MECHANIC EXE,monday,x_1450222_NC-MECHANIC EXE_monday,0,OPTIMAL
1450222,NC-MECHANIC EXE,thursday,x_1450222_NC-MECHANIC EXE_thursday,0,OPTIMAL
1450222,NC-MECHANIC EXE,tuesday,x_1450222_NC-MECHANIC EXE_tuesday,0,OPTIMAL
1450222,NC-MECHANIC EXE,wednesday,x_1450222_NC-MECHANIC EXE_wednesday,0,OPTIMAL
1450232,NC-MECHANIC EXE,friday,x_1450232_NC-MECHANIC EXE_friday,0,OPTIMAL
1450232,NC-MECHANIC EXE,monday,x_1450232_NC-MECHANIC EXE_monday,0,OPTIMAL
1450232,NC-MECHANIC EXE,thursday,x_1450232_NC-MECHANIC EXE_thursday,0,OPTIMAL
1450232,NC-MECHANIC EXE,tuesday,x_1450232_NC-MECHANIC EXE_tuesday,0,OPTIMAL
1450232,NC-MECHANIC EXE,wednesday,x_1450232_NC-MECHANIC EXE_wednesday,0,OPTIMAL
1450248,NC-MECHANIC EXE,friday,x_1450248_NC-MECHANIC EXE_friday,0,OPTIMAL
1450248,NC-MECHANIC EXE,monday,x_1450248_NC-MECHANIC EXE_monday,0,OPTIMAL
1450248,NC-MECHANIC EXE,thursday,x_1450248_NC-MECHANIC EXE_thursday,0,OPTIMAL
1450248,NC-MECHANIC EXE,tuesday,x_1450248_NC-MECHANIC EXE_tuesday,0,OPTIMAL
1450248,NC-MECHANIC EXE,wednesday,x_1450248_NC-MECHANIC EXE_wednesday,0,OPTIMAL
1450256,NC-MECHANIC EXE,friday,x_1450256_NC-MECHANIC EXE_friday,0,OPTIMAL
1450256,NC-MECHANIC EXE,monday,x_1450256_NC-MECHANIC EXE_monday,0,OPTIMAL
1450256,NC-MECHANIC EXE,thursday,x_1450256_NC-MECHANIC EXE_thursday,0,OPTIMAL
1450256,NC-MECHANIC EXE,tuesday,x_1450256_NC-MECHANIC EXE_tuesday,0,OPTIMAL
1450256,NC-MECHANIC EXE,wednesday,x_1450256_NC-MECHANIC EXE_wednesday,0,OPTIMAL
1450304,NC-E/I,friday,x_1450304_NC-E/I_friday,0,OPTIMAL
1450304,NC-E/I,monday,x_1450304_NC-E/I_monday,1,OPTIMAL
1450304,NC-E/I,saturday,x_1450304_NC-E/I_saturday,0,OPTIMAL
1450304,NC-E/I,sunday,x_1450304_NC-E/I_sunday,0,OPTIMAL
1450304,NC-E/I,thursday,x_1450304_NC-E/I_thursday,0,OPTIMAL
1450304,NC-E/I,tuesday,x_1450304_NC-E/I_tuesday,0,OPTIMAL
1450304,NC-E/I,wednesday,x_1450304_NC-E/I_wednesday,0,OPTIMAL
1450311,NC-MECHANIC EXE,friday,x_1450311_NC-MECHANIC EXE_friday,0,OPTIMAL
1450311,NC-MECHANIC EXE,monday,x_1450311_NC-MECHANIC EXE_monday,0,OPTIMAL
1450311,NC-MECHANIC EXE,thursday,x_1450311_NC-MECHANIC EXE_thursday,0,OPTIMAL
1450311,NC-MECHANIC EXE,tuesday,x_1450311_NC-MECHANIC EXE_tuesday,0,OPTIMAL
1450311,NC-MECHANIC EXE,wednesday,x_1450311_NC-MECHANIC EXE_wednesday,0,OPTIMAL
1450318,NC-MECHANIC EXE,friday,x_1450318_NC-MECHANIC EXE_friday,0,OPTIMAL
1450318,NC-MECHANIC EXE,monday,x_1450318_NC-MECHANIC EXE_monday,0,OPTIMAL
1450318,NC-MECHANIC EXE,thursday,x_1450318_NC-MECHANIC EXE_thursday,0,OPTIMAL
1450318,NC-MECHANIC EXE,tuesday,x_1450318_NC-MECHANIC EXE_tuesday,0,OPTIMAL
1450318,NC-MECHANIC EXE,wednesday,x_1450318_NC-MECHANIC EXE_wednesday,0,OPTIMAL
1450323,NC-E/I,friday,x_1450323_NC-E/I_friday,0,OPTIMAL
1450323,NC-E/I,monday,x_1450323_NC-E/I_monday,0,OPTIMAL
1450323,NC-E/I,saturday,x_1450323_NC-E/I_saturday,0,OPTIMAL
1450323,NC-E/I,sunday,x_1450323_NC-E/I_sunday,0,OPTIMAL
1450323,NC-E/I,thursday,x_1450323_NC-E/I_thursday,0,OPTIMAL
1450323,NC-E/I,tuesday,x_1450323_NC-E/I_tuesday,0,OPTIMAL
1450323,NC-E/I,wednesday,x_1450323_NC-E/I_wednesday,0,OPTIMAL
1450324,NC-E/I,friday,x_1450324_NC-E/I_friday,0,OPTIMAL
1450324,NC-E/I,monday,x_1450324_NC-E/I_monday,0,OPTIMAL
1450324,NC-E/I,saturday,x_1450324_NC-E/I_saturday,1,OPTIMAL
1450324,NC-E/I,sunday,x_1450324_NC-E/I_sunday,0,OPTIMAL
1450324,NC-E/I,thursday,x_1450324_NC-E/I_thursday,0,OPTIMAL
1450324,NC-E/I,tuesday,x_1450324_NC-E/I_tuesday,0,OPTIMAL
1450324,NC-E/I,wednesday,x_1450324_NC-E/I_wednesday,0,OPTIMAL
1450326,NC-E/I,friday,x_1450326_NC-E/I_friday,0,OPTIMAL
1450326,NC-E/I,monday,x_1450326_NC-E/I_monday,0,OPTIMAL
1450326,NC-E/I,saturday,x_1450326_NC-E/I_saturday,0,OPTIMAL
1450326,NC-E/I,sunday,x_1450326_NC-E/I_sunday,0,OPTIMAL
1450326,NC-E/I,thursday,x_1450326_NC-E/I_thursday,0,OPTIMAL
1450326,NC-E/I,tuesday,x_1450326_NC-E/I_tuesday,0,OPTIMAL
1450326,NC-E/I,wednesday,x_1450326_NC-E/I_wednesday,0,OPTIMAL
1450892,NC-E/I,friday,x_1450892_NC-E/I_friday,1,OPTIMAL
1450892,NC-E/I,monday,x_1450892_NC-E/I_monday,0,OPTIMAL
1450892,NC-E/I,saturday,x_1450892_NC-E/I_saturday,0,OPTIMAL
1450892,NC-E/I,sunday,x_1450892_NC-E/I_sunday,0,OPTIMAL
1450892,NC-E/I,thursday,x_1450892_NC-E/I_thursday,0,OPTIMAL
1450892,NC-E/I,tuesday,x_1450892_NC-E/I_tuesday,0,OPTIMAL
1450892,NC-E/I,wednesday,x_1450892_NC-E/I_wednesday,0,OPTIMAL
1450893,NC-E/I,friday,x_1450893_NC-E/I_friday,0,OPTIMAL
1450893,NC-E/I,monday,x_1450893_NC-E/I_monday,1,OPTIMAL
1450893,NC-E/I,saturday,x_1450893_NC-E/I_saturday,0,OPTIMAL
1450893,NC-E/I,sunday,x_1450893_NC-E/I_sunday,0,OPTIMAL
1450893,NC-E/I,thursday,x_1450893_NC-E/I_thursday,0,OPTIMAL
1450893,NC-E/I,tuesday,x_1450893_NC-E/I_tuesday,0,OPTIMAL
1450893,NC-E/I,wednesday,x_1450893_NC-E/I_wednesday,0,OPTIMAL
1450894,NC-E/I,friday,x_1450894_NC-E/I_friday,1,OPTIMAL
1450894,NC-E/I,monday,x_1450894_NC-E/I_monday,0,OPTIMAL
1450894,NC-E/I,saturday,x_1450894_NC-E/I_saturday,0,OPTIMAL
1450894,NC-E/I,sunday,x_1450894_NC-E/I_sunday,0,OPTIMAL
1450894,NC-E/I,thursday,x_1450894_NC-E/I_thursday,0,OPTIMAL
1450894,NC-E/I,tuesday,x_1450894_NC-E/I_tuesday,0,OPTIMAL
1450894,NC-E/I,wednesday,x_1450894_NC-E/I_wednesday,0,OPTIMAL
1450895,NC-E/I,friday,x_1450895_NC-E/I_friday,1,OPTIMAL
1450895,NC-E/I,monday,x_1450895_NC-E/I_monday,0,OPTIMAL
1450895,NC-E/I,saturday,x_1450895_NC-E/I_saturday,0,OPTIMAL
1450895,NC-E/I,sunday,x_1450895_NC-E/I_sunday,0,OPTIMAL
1450895,NC-E/I,thursday,x_1450895_NC-E/I_thursday,0,OPTIMAL
1450895,NC-E/I,tuesday,x_1450895_NC-E/I_tuesday,0,OPTIMAL
1450895,NC-E/I,wednesday,x_1450895_NC-E/I_wednesday,0,OPTIMAL
1450898,NC-MECHANIC EXE,friday,x_1450898_NC-MECHANIC EXE_friday,0,OPTIMAL
1450898,NC-MECHANIC EXE,monday,x_1450898_NC-MECHANIC EXE_monday,0,OPTIMAL
1450898,NC-MECHANIC EXE,thursday,x_1450898_NC-MECHANIC EXE_thursday,0,OPTIMAL
1450898,NC-MECHANIC EXE,tuesday,x_1450898_NC-MECHANIC EXE_tuesday,0,OPTIMAL
1450898,NC-MECHANIC EXE,wednesday,x_1450898_NC-MECHANIC EXE_wednesday,0,OPTIMAL
1450899,NC-MECHANIC EXE,friday,x_1450899_NC-MECHANIC EXE_friday,0,OPTIMAL
1450899,NC-MECHANIC EXE,monday,x_1450899_NC-MECHANIC EXE_monday,0,OPTIMAL
1450899,NC-MECHANIC EXE,thursday,x_1450899_NC-MECHANIC EXE_thursday,0,OPTIMAL
1450899,NC-MECHANIC EXE,tuesday,x_1450899_NC-MECHANIC EXE_tuesday,0,OPTIMAL
1450899,NC-MECHANIC EXE,wednesday,x_1450899_NC-MECHANIC EXE_wednesday,0,OPTIMAL
1451278,NC-E/I,friday,x_1451278_NC-E/I_friday,0,OPTIMAL
1451278,NC-E/I,monday,x_1451278_NC-E/I_monday,0,OPTIMAL
1451278,NC-E/I,saturday,x_1451278_NC-E/I_saturday,0,OPTIMAL
1451278,NC-E/I,sunday,x_1451278_NC-E/I_sunday,0,OPTIMAL
1451278,NC-E/I,thursday,x_1451278_NC-E/I_thursday,0,OPTIMAL
1451278,NC-E/I,tuesday,x_1451278_NC-E/I_tuesday,0,OPTIMAL
1451278,NC-E/I,wednesday,x_1451278_NC-E/I_wednesday,0,OPTIMAL
1451279,NC-E/I,friday,x_1451279_NC-E/I_friday,0,OPTIMAL
1451279,NC-E/I,monday,x_1451279_NC-E/I_monday,0,OPTIMAL
1451279,NC-E/I,saturday,x_1451279_NC-E/I_saturday,0,OPTIMAL
1451279,NC-E/I,sunday,x_1451279_NC-E/I_sunday,0,OPTIMAL
1451279,NC-E/I,thursday,x_1451279_NC-E/I_thursday,0,OPTIMAL
1451279,NC-E/I,tuesday,x_1451279_NC-E/I_tuesday,0,OPTIMAL
1451279,NC-E/I,wednesday,x_1451279_NC-E/I_wednesday,0,OPTIMAL
1451286,NC-E/I,friday,x_1451286_NC-E/I_friday,0,OPTIMAL
1451286,NC-E/I,monday,x_1451286_NC-E/I_monday,0,OPTIMAL
1451286,NC-E/I,saturday,x_1451286_NC-E/I_saturday,0,OPTIMAL
1451286,NC-E/I,sunday,x_1451286_NC-E/I_sunday,0,OPTIMAL
1451286,NC-E/I,thursday,x_1451286_NC-E/I_thursday,0,OPTIMAL
1451286,NC-E/I,tuesday,x_1451286_NC-E/I_tuesday,0,OPTIMAL
1451286,NC-E/I,wednesday,x_1451286_NC-E/I_wednesday,1,OPTIMAL
1451326,NC-MECHANIC EXE,friday,x_1451326_NC-MECHANIC EXE_friday,0,OPTIMAL
1451326,NC-MECHANIC EXE,monday,x_1451326_NC-MECHANIC EXE_monday,0,OPTIMAL
1451326,NC-MECHANIC EXE,thursday,x_1451326_NC-MECHANIC EXE_thursday,0,OPTIMAL
1451326,NC-MECHANIC EXE,tuesday,x_1451326_NC-MECHANIC EXE_tuesday,0,OPTIMAL
1451326,NC-MECHANIC EXE,wednesday,x_1451326_NC-MECHANIC EXE_wednesday,1,OPTIMAL
