shift,day,total_units,max_manhours_per_day,shift_wo
NC-E/I,monday,373,48,"[IntAffine(expr=x_1452288_NC-E/I_monday(0..1), coeff=24, offset=0), IntAffine(expr=x_1452257_NC-E/I_monday(0..1), coeff=4, offset=0), IntAffine(expr=x_1451286_NC-E/I_monday(0..1), coeff=2, offset=0), IntAffine(expr=x_1450151_NC-E/I_monday(0..1), coeff=12, offset=0), IntAffine(expr=x_1449154_NC-E/I_monday(0..1), coeff=2, offset=0), IntAffine(expr=x_1449079_NC-E/I_monday(0..1), coeff=2, offset=0), IntAffine(expr=x_1449078_NC-E/I_monday(0..1), coeff=2, offset=0), IntAffine(expr=x_1449072_NC-E/I_monday(0..1), coeff=2, offset=0), IntAffine(expr=x_1449073_NC-E/I_monday(0..1), coeff=2, offset=0), IntAffine(expr=x_1449065_NC-E/I_monday(0..1), coeff=2, offset=0), IntAffine(expr=x_1449067_NC-E/I_monday(0..1), coeff=2, offset=0), IntAffine(expr=x_1449055_NC-E/I_monday(0..1), coeff=2, offset=0), IntAffine(expr=x_1449059_NC-E/I_monday(0..1), coeff=2, offset=0), IntAffine(expr=x_1449058_NC-E/I_monday(0..1), coeff=2, offset=0), IntAffine(expr=x_1449054_NC-E/I_monday(0..1), coeff=2, offset=0), IntAffine(expr=x_1449047_NC-E/I_monday(0..1), coeff=2, offset=0), IntAffine(expr=x_1449046_NC-E/I_monday(0..1), coeff=2, offset=0), IntAffine(expr=x_1449050_NC-E/I_monday(0..1), coeff=2, offset=0), IntAffine(expr=x_1449051_NC-E/I_monday(0..1), coeff=2, offset=0), x_1449038_NC-E/I_monday(0..1), x_1449035_NC-E/I_monday(0..1), x_1449036_NC-E/I_monday(0..1), IntAffine(expr=x_1449042_NC-E/I_monday(0..1), coeff=2, offset=0), IntAffine(expr=x_1449043_NC-E/I_monday(0..1), coeff=2, offset=0), x_1449037_NC-E/I_monday(0..1), x_1449016_NC-E/I_monday(0..1), IntAffine(expr=x_1448974_NC-E/I_monday(0..1), coeff=2, offset=0), IntAffine(expr=x_1448934_NC-E/I_monday(0..1), coeff=2, offset=0), IntAffine(expr=x_1448933_NC-E/I_monday(0..1), coeff=2, offset=0), IntAffine(expr=x_1448881_NC-E/I_monday(0..1), coeff=2, offset=0), IntAffine(expr=x_1448810_NC-E/I_monday(0..1), coeff=2, offset=0), IntAffine(expr=x_1448798_NC-E/I_monday(0..1), coeff=2, offset=0), IntAffine(expr=x_1448799_NC-E/I_monday(0..1), coeff=2, offset=0), IntAffine(expr=x_1448800_NC-E/I_monday(0..1), coeff=2, offset=0), IntAffine(expr=x_1448802_NC-E/I_monday(0..1), coeff=2, offset=0), IntAffine(expr=x_1448801_NC-E/I_monday(0..1), coeff=2, offset=0), IntAffine(expr=x_1448796_NC-E/I_monday(0..1), coeff=2, offset=0), IntAffine(expr=x_1448795_NC-E/I_monday(0..1), coeff=2, offset=0), IntAffine(expr=x_1448797_NC-E/I_monday(0..1), coeff=2, offset=0), IntAffine(expr=x_1448778_NC-E/I_monday(0..1), coeff=2, offset=0), IntAffine(expr=x_1448680_NC-E/I_monday(0..1), coeff=2, offset=0), IntAffine(expr=x_1448681_NC-E/I_monday(0..1), coeff=2, offset=0), IntAffine(expr=x_1447453_NC-E/I_monday(0..1), coeff=2, offset=0), IntAffine(expr=x_1446253_NC-E/I_monday(0..1), coeff=4, offset=0), IntAffine(expr=x_1446204_NC-E/I_monday(0..1), coeff=16, offset=0), IntAffine(expr=x_1446203_NC-E/I_monday(0..1), coeff=12, offset=0), IntAffine(expr=x_1443947_NC-E/I_monday(0..1), coeff=4, offset=0), IntAffine(expr=x_1442950_NC-E/I_monday(0..1), coeff=2, offset=0), IntAffine(expr=x_1442366_NC-E/I_monday(0..1), coeff=2, offset=0), IntAffine(expr=x_1440685_NC-E/I_monday(0..1), coeff=40, offset=0), IntAffine(expr=x_1437921_NC-E/I_monday(0..1), coeff=16, offset=0), IntAffine(expr=x_1437923_NC-E/I_monday(0..1), coeff=4, offset=0), IntAffine(expr=x_1437924_NC-E/I_monday(0..1), coeff=16, offset=0), IntAffine(expr=x_1437926_NC-E/I_monday(0..1), coeff=4, offset=0), IntAffine(expr=x_1437521_NC-E/I_monday(0..1), coeff=8, offset=0), IntAffine(expr=x_1436843_NC-E/I_monday(0..1), coeff=2, offset=0), IntAffine(expr=x_1436842_NC-E/I_monday(0..1), coeff=2, offset=0), IntAffine(expr=x_1435859_NC-E/I_monday(0..1), coeff=12, offset=0), IntAffine(expr=x_1435167_NC-E/I_monday(0..1), coeff=16, offset=0), IntAffine(expr=x_1433738_NC-E/I_monday(0..1), coeff=4, offset=0), IntAffine(expr=x_1419588_NC-E/I_monday(0..1), coeff=64, offset=0), IntAffine(expr=x_1388696_NC-E/I_monday(0..1), coeff=12, offset=0), IntAffine(expr=x_1387468_NC-E/I_monday(0..1), coeff=8, offset=0), IntAffine(expr=x_1387434_NC-E/I_monday(0..1), coeff=2, offset=0), IntAffine(expr=x_1378310_NC-E/I_monday(0..1), coeff=8, offset=0)]"
NC-E/I,tuesday,373,48,"[IntAffine(expr=x_1452288_NC-E/I_tuesday(0..1), coeff=24, offset=0), IntAffine(expr=x_1452257_NC-E/I_tuesday(0..1), coeff=4, offset=0), IntAffine(expr=x_1451286_NC-E/I_tuesday(0..1), coeff=2, offset=0), IntAffine(expr=x_1450151_NC-E/I_tuesday(0..1), coeff=12, offset=0), IntAffine(expr=x_1449154_NC-E/I_tuesday(0..1), coeff=2, offset=0), IntAffine(expr=x_1449079_NC-E/I_tuesday(0..1), coeff=2, offset=0), IntAffine(expr=x_1449078_NC-E/I_tuesday(0..1), coeff=2, offset=0), IntAffine(expr=x_1449072_NC-E/I_tuesday(0..1), coeff=2, offset=0), IntAffine(expr=x_1449073_NC-E/I_tuesday(0..1), coeff=2, offset=0), IntAffine(expr=x_1449065_NC-E/I_tuesday(0..1), coeff=2, offset=0), IntAffine(expr=x_1449067_NC-E/I_tuesday(0..1), coeff=2, offset=0), IntAffine(expr=x_1449055_NC-E/I_tuesday(0..1), coeff=2, offset=0), IntAffine(expr=x_1449059_NC-E/I_tuesday(0..1), coeff=2, offset=0), IntAffine(expr=x_1449058_NC-E/I_tuesday(0..1), coeff=2, offset=0), IntAffine(expr=x_1449054_NC-E/I_tuesday(0..1), coeff=2, offset=0), IntAffine(expr=x_1449047_NC-E/I_tuesday(0..1), coeff=2, offset=0), IntAffine(expr=x_1449046_NC-E/I_tuesday(0..1), coeff=2, offset=0), IntAffine(expr=x_1449050_NC-E/I_tuesday(0..1), coeff=2, offset=0), IntAffine(expr=x_1449051_NC-E/I_tuesday(0..1), coeff=2, offset=0), x_1449038_NC-E/I_tuesday(0..1), x_1449035_NC-E/I_tuesday(0..1), x_1449036_NC-E/I_tuesday(0..1), IntAffine(expr=x_1449042_NC-E/I_tuesday(0..1), coeff=2, offset=0), IntAffine(expr=x_1449043_NC-E/I_tuesday(0..1), coeff=2, offset=0), x_1449037_NC-E/I_tuesday(0..1), x_1449016_NC-E/I_tuesday(0..1), IntAffine(expr=x_1448974_NC-E/I_tuesday(0..1), coeff=2, offset=0), IntAffine(expr=x_1448934_NC-E/I_tuesday(0..1), coeff=2, offset=0), IntAffine(expr=x_1448933_NC-E/I_tuesday(0..1), coeff=2, offset=0), IntAffine(expr=x_1448881_NC-E/I_tuesday(0..1), coeff=2, offset=0), IntAffine(expr=x_1448810_NC-E/I_tuesday(0..1), coeff=2, offset=0), IntAffine(expr=x_1448798_NC-E/I_tuesday(0..1), coeff=2, offset=0), IntAffine(expr=x_1448799_NC-E/I_tuesday(0..1), coeff=2, offset=0), IntAffine(expr=x_1448800_NC-E/I_tuesday(0..1), coeff=2, offset=0), IntAffine(expr=x_1448802_NC-E/I_tuesday(0..1), coeff=2, offset=0), IntAffine(expr=x_1448801_NC-E/I_tuesday(0..1), coeff=2, offset=0), IntAffine(expr=x_1448796_NC-E/I_tuesday(0..1), coeff=2, offset=0), IntAffine(expr=x_1448795_NC-E/I_tuesday(0..1), coeff=2, offset=0), IntAffine(expr=x_1448797_NC-E/I_tuesday(0..1), coeff=2, offset=0), IntAffine(expr=x_1448778_NC-E/I_tuesday(0..1), coeff=2, offset=0), IntAffine(expr=x_1448680_NC-E/I_tuesday(0..1), coeff=2, offset=0), IntAffine(expr=x_1448681_NC-E/I_tuesday(0..1), coeff=2, offset=0), IntAffine(expr=x_1447453_NC-E/I_tuesday(0..1), coeff=2, offset=0), IntAffine(expr=x_1446253_NC-E/I_tuesday(0..1), coeff=4, offset=0), IntAffine(expr=x_1446204_NC-E/I_tuesday(0..1), coeff=16, offset=0), IntAffine(expr=x_1446203_NC-E/I_tuesday(0..1), coeff=12, offset=0), IntAffine(expr=x_1443947_NC-E/I_tuesday(0..1), coeff=4, offset=0), IntAffine(expr=x_1442950_NC-E/I_tuesday(0..1), coeff=2, offset=0), IntAffine(expr=x_1442366_NC-E/I_tuesday(0..1), coeff=2, offset=0), IntAffine(expr=x_1440685_NC-E/I_tuesday(0..1), coeff=40, offset=0), IntAffine(expr=x_1437921_NC-E/I_tuesday(0..1), coeff=16, offset=0), IntAffine(expr=x_1437923_NC-E/I_tuesday(0..1), coeff=4, offset=0), IntAffine(expr=x_1437924_NC-E/I_tuesday(0..1), coeff=16, offset=0), IntAffine(expr=x_1437926_NC-E/I_tuesday(0..1), coeff=4, offset=0), IntAffine(expr=x_1437521_NC-E/I_tuesday(0..1), coeff=8, offset=0), IntAffine(expr=x_1436843_NC-E/I_tuesday(0..1), coeff=2, offset=0), IntAffine(expr=x_1436842_NC-E/I_tuesday(0..1), coeff=2, offset=0), IntAffine(expr=x_1435859_NC-E/I_tuesday(0..1), coeff=12, offset=0), IntAffine(expr=x_1435167_NC-E/I_tuesday(0..1), coeff=16, offset=0), IntAffine(expr=x_1433738_NC-E/I_tuesday(0..1), coeff=4, offset=0), IntAffine(expr=x_1419588_NC-E/I_tuesday(0..1), coeff=64, offset=0), IntAffine(expr=x_1388696_NC-E/I_tuesday(0..1), coeff=12, offset=0), IntAffine(expr=x_1387468_NC-E/I_tuesday(0..1), coeff=8, offset=0), IntAffine(expr=x_1387434_NC-E/I_tuesday(0..1), coeff=2, offset=0), IntAffine(expr=x_1378310_NC-E/I_tuesday(0..1), coeff=8, offset=0)]"
NC-E/I,wednesday,373,48,"[IntAffine(expr=x_1452288_NC-E/I_wednesday(0..1), coeff=24, offset=0), IntAffine(expr=x_1452257_NC-E/I_wednesday(0..1), coeff=4, offset=0), IntAffine(expr=x_1451286_NC-E/I_wednesday(0..1), coeff=2, offset=0), IntAffine(expr=x_1450151_NC-E/I_wednesday(0..1), coeff=12, offset=0), IntAffine(expr=x_1449154_NC-E/I_wednesday(0..1), coeff=2, offset=0), IntAffine(expr=x_1449079_NC-E/I_wednesday(0..1), coeff=2, offset=0), IntAffine(expr=x_1449078_NC-E/I_wednesday(0..1), coeff=2, offset=0), IntAffine(expr=x_1449072_NC-E/I_wednesday(0..1), coeff=2, offset=0), IntAffine(expr=x_1449073_NC-E/I_wednesday(0..1), coeff=2, offset=0), IntAffine(expr=x_1449065_NC-E/I_wednesday(0..1), coeff=2, offset=0), IntAffine(expr=x_1449067_NC-E/I_wednesday(0..1), coeff=2, offset=0), IntAffine(expr=x_1449055_NC-E/I_wednesday(0..1), coeff=2, offset=0), IntAffine(expr=x_1449059_NC-E/I_wednesday(0..1), coeff=2, offset=0), IntAffine(expr=x_1449058_NC-E/I_wednesday(0..1), coeff=2, offset=0), IntAffine(expr=x_1449054_NC-E/I_wednesday(0..1), coeff=2, offset=0), IntAffine(expr=x_1449047_NC-E/I_wednesday(0..1), coeff=2, offset=0), IntAffine(expr=x_1449046_NC-E/I_wednesday(0..1), coeff=2, offset=0), IntAffine(expr=x_1449050_NC-E/I_wednesday(0..1), coeff=2, offset=0), IntAffine(expr=x_1449051_NC-E/I_wednesday(0..1), coeff=2, offset=0), x_1449038_NC-E/I_wednesday(0..1), x_1449035_NC-E/I_wednesday(0..1), x_1449036_NC-E/I_wednesday(0..1), IntAffine(expr=x_1449042_NC-E/I_wednesday(0..1), coeff=2, offset=0), IntAffine(expr=x_1449043_NC-E/I_wednesday(0..1), coeff=2, offset=0), x_1449037_NC-E/I_wednesday(0..1), x_1449016_NC-E/I_wednesday(0..1), IntAffine(expr=x_1448974_NC-E/I_wednesday(0..1), coeff=2, offset=0), IntAffine(expr=x_1448934_NC-E/I_wednesday(0..1), coeff=2, offset=0), IntAffine(expr=x_1448933_NC-E/I_wednesday(0..1), coeff=2, offset=0), IntAffine(expr=x_1448881_NC-E/I_wednesday(0..1), coeff=2, offset=0), IntAffine(expr=x_1448810_NC-E/I_wednesday(0..1), coeff=2, offset=0), IntAffine(expr=x_1448798_NC-E/I_wednesday(0..1), coeff=2, offset=0), IntAffine(expr=x_1448799_NC-E/I_wednesday(0..1), coeff=2, offset=0), IntAffine(expr=x_1448800_NC-E/I_wednesday(0..1), coeff=2, offset=0), IntAffine(expr=x_1448802_NC-E/I_wednesday(0..1), coeff=2, offset=0), IntAffine(expr=x_1448801_NC-E/I_wednesday(0..1), coeff=2, offset=0), IntAffine(expr=x_1448796_NC-E/I_wednesday(0..1), coeff=2, offset=0), IntAffine(expr=x_1448795_NC-E/I_wednesday(0..1), coeff=2, offset=0), IntAffine(expr=x_1448797_NC-E/I_wednesday(0..1), coeff=2, offset=0), IntAffine(expr=x_1448778_NC-E/I_wednesday(0..1), coeff=2, offset=0), IntAffine(expr=x_1448680_NC-E/I_wednesday(0..1), coeff=2, offset=0), IntAffine(expr=x_1448681_NC-E/I_wednesday(0..1), coeff=2, offset=0), IntAffine(expr=x_1447453_NC-E/I_wednesday(0..1), coeff=2, offset=0), IntAffine(expr=x_1446253_NC-E/I_wednesday(0..1), coeff=4, offset=0), IntAffine(expr=x_1446204_NC-E/I_wednesday(0..1), coeff=16, offset=0), IntAffine(expr=x_1446203_NC-E/I_wednesday(0..1), coeff=12, offset=0), IntAffine(expr=x_1443947_NC-E/I_wednesday(0..1), coeff=4, offset=0), IntAffine(expr=x_1442950_NC-E/I_wednesday(0..1), coeff=2, offset=0), IntAffine(expr=x_1442366_NC-E/I_wednesday(0..1), coeff=2, offset=0), IntAffine(expr=x_1440685_NC-E/I_wednesday(0..1), coeff=40, offset=0), IntAffine(expr=x_1437921_NC-E/I_wednesday(0..1), coeff=16, offset=0), IntAffine(expr=x_1437923_NC-E/I_wednesday(0..1), coeff=4, offset=0), IntAffine(expr=x_1437924_NC-E/I_wednesday(0..1), coeff=16, offset=0), IntAffine(expr=x_1437926_NC-E/I_wednesday(0..1), coeff=4, offset=0), IntAffine(expr=x_1437521_NC-E/I_wednesday(0..1), coeff=8, offset=0), IntAffine(expr=x_1436843_NC-E/I_wednesday(0..1), coeff=2, offset=0), IntAffine(expr=x_1436842_NC-E/I_wednesday(0..1), coeff=2, offset=0), IntAffine(expr=x_1435859_NC-E/I_wednesday(0..1), coeff=12, offset=0), IntAffine(expr=x_1435167_NC-E/I_wednesday(0..1), coeff=16, offset=0), IntAffine(expr=x_1433738_NC-E/I_wednesday(0..1), coeff=4, offset=0), IntAffine(expr=x_1419588_NC-E/I_wednesday(0..1), coeff=64, offset=0), IntAffine(expr=x_1388696_NC-E/I_wednesday(0..1), coeff=12, offset=0), IntAffine(expr=x_1387468_NC-E/I_wednesday(0..1), coeff=8, offset=0), IntAffine(expr=x_1387434_NC-E/I_wednesday(0..1), coeff=2, offset=0), IntAffine(expr=x_1378310_NC-E/I_wednesday(0..1), coeff=8, offset=0)]"
NC-E/I,thursday,373,48,"[IntAffine(expr=x_1452288_NC-E/I_thursday(0..1), coeff=24, offset=0), IntAffine(expr=x_1452257_NC-E/I_thursday(0..1), coeff=4, offset=0), IntAffine(expr=x_1451286_NC-E/I_thursday(0..1), coeff=2, offset=0), IntAffine(expr=x_1450151_NC-E/I_thursday(0..1), coeff=12, offset=0), IntAffine(expr=x_1449154_NC-E/I_thursday(0..1), coeff=2, offset=0), IntAffine(expr=x_1449079_NC-E/I_thursday(0..1), coeff=2, offset=0), IntAffine(expr=x_1449078_NC-E/I_thursday(0..1), coeff=2, offset=0), IntAffine(expr=x_1449072_NC-E/I_thursday(0..1), coeff=2, offset=0), IntAffine(expr=x_1449073_NC-E/I_thursday(0..1), coeff=2, offset=0), IntAffine(expr=x_1449065_NC-E/I_thursday(0..1), coeff=2, offset=0), IntAffine(expr=x_1449067_NC-E/I_thursday(0..1), coeff=2, offset=0), IntAffine(expr=x_1449055_NC-E/I_thursday(0..1), coeff=2, offset=0), IntAffine(expr=x_1449059_NC-E/I_thursday(0..1), coeff=2, offset=0), IntAffine(expr=x_1449058_NC-E/I_thursday(0..1), coeff=2, offset=0), IntAffine(expr=x_1449054_NC-E/I_thursday(0..1), coeff=2, offset=0), IntAffine(expr=x_1449047_NC-E/I_thursday(0..1), coeff=2, offset=0), IntAffine(expr=x_1449046_NC-E/I_thursday(0..1), coeff=2, offset=0), IntAffine(expr=x_1449050_NC-E/I_thursday(0..1), coeff=2, offset=0), IntAffine(expr=x_1449051_NC-E/I_thursday(0..1), coeff=2, offset=0), x_1449038_NC-E/I_thursday(0..1), x_1449035_NC-E/I_thursday(0..1), x_1449036_NC-E/I_thursday(0..1), IntAffine(expr=x_1449042_NC-E/I_thursday(0..1), coeff=2, offset=0), IntAffine(expr=x_1449043_NC-E/I_thursday(0..1), coeff=2, offset=0), x_1449037_NC-E/I_thursday(0..1), x_1449016_NC-E/I_thursday(0..1), IntAffine(expr=x_1448974_NC-E/I_thursday(0..1), coeff=2, offset=0), IntAffine(expr=x_1448934_NC-E/I_thursday(0..1), coeff=2, offset=0), IntAffine(expr=x_1448933_NC-E/I_thursday(0..1), coeff=2, offset=0), IntAffine(expr=x_1448881_NC-E/I_thursday(0..1), coeff=2, offset=0), IntAffine(expr=x_1448810_NC-E/I_thursday(0..1), coeff=2, offset=0), IntAffine(expr=x_1448798_NC-E/I_thursday(0..1), coeff=2, offset=0), IntAffine(expr=x_1448799_NC-E/I_thursday(0..1), coeff=2, offset=0), IntAffine(expr=x_1448800_NC-E/I_thursday(0..1), coeff=2, offset=0), IntAffine(expr=x_1448802_NC-E/I_thursday(0..1), coeff=2, offset=0), IntAffine(expr=x_1448801_NC-E/I_thursday(0..1), coeff=2, offset=0), IntAffine(expr=x_1448796_NC-E/I_thursday(0..1), coeff=2, offset=0), IntAffine(expr=x_1448795_NC-E/I_thursday(0..1), coeff=2, offset=0), IntAffine(expr=x_1448797_NC-E/I_thursday(0..1), coeff=2, offset=0), IntAffine(expr=x_1448778_NC-E/I_thursday(0..1), coeff=2, offset=0), IntAffine(expr=x_1448680_NC-E/I_thursday(0..1), coeff=2, offset=0), IntAffine(expr=x_1448681_NC-E/I_thursday(0..1), coeff=2, offset=0), IntAffine(expr=x_1447453_NC-E/I_thursday(0..1), coeff=2, offset=0), IntAffine(expr=x_1446253_NC-E/I_thursday(0..1), coeff=4, offset=0), IntAffine(expr=x_1446204_NC-E/I_thursday(0..1), coeff=16, offset=0), IntAffine(expr=x_1446203_NC-E/I_thursday(0..1), coeff=12, offset=0), IntAffine(expr=x_1443947_NC-E/I_thursday(0..1), coeff=4, offset=0), IntAffine(expr=x_1442950_NC-E/I_thursday(0..1), coeff=2, offset=0), IntAffine(expr=x_1442366_NC-E/I_thursday(0..1), coeff=2, offset=0), IntAffine(expr=x_1440685_NC-E/I_thursday(0..1), coeff=40, offset=0), IntAffine(expr=x_1437921_NC-E/I_thursday(0..1), coeff=16, offset=0), IntAffine(expr=x_1437923_NC-E/I_thursday(0..1), coeff=4, offset=0), IntAffine(expr=x_1437924_NC-E/I_thursday(0..1), coeff=16, offset=0), IntAffine(expr=x_1437926_NC-E/I_thursday(0..1), coeff=4, offset=0), IntAffine(expr=x_1437521_NC-E/I_thursday(0..1), coeff=8, offset=0), IntAffine(expr=x_1436843_NC-E/I_thursday(0..1), coeff=2, offset=0), IntAffine(expr=x_1436842_NC-E/I_thursday(0..1), coeff=2, offset=0), IntAffine(expr=x_1435859_NC-E/I_thursday(0..1), coeff=12, offset=0), IntAffine(expr=x_1435167_NC-E/I_thursday(0..1), coeff=16, offset=0), IntAffine(expr=x_1433738_NC-E/I_thursday(0..1), coeff=4, offset=0), IntAffine(expr=x_1419588_NC-E/I_thursday(0..1), coeff=64, offset=0), IntAffine(expr=x_1388696_NC-E/I_thursday(0..1), coeff=12, offset=0), IntAffine(expr=x_1387468_NC-E/I_thursday(0..1), coeff=8, offset=0), IntAffine(expr=x_1387434_NC-E/I_thursday(0..1), coeff=2, offset=0), IntAffine(expr=x_1378310_NC-E/I_thursday(0..1), coeff=8, offset=0)]"
